candidate_evaluations,clear,cleared,complete,coverage_checks,deferred_targets,error,failed_clear,fallback,forced_targets,kind,laser_s,mean_time_s,measure,measure_s,mode,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,route_replans,safe_clear_points,seed,skipped_known_measurements,small_region_probes,small_region_successes,station_replacements,stations_visited,switch_s,total,virtual_time_s
54,13,13,True,0,13,,0,0,0,random,26.0,495.20005232208734,299,1495.0,baseline,4601.600680187135,True,True,0,39.0,1,4,0.18780620000325143,38,7,2600000,44,6,6,0,25,276.0,13,6437.600680187135
56,43,13,True,0,13,,30,2,0,random,26.0,517.7260971450058,303,1515.0,capped,4780.439262885083,True,True,0,129.0,0,4,0.42650220001814887,35,6,2600000,55,5,5,0,22,280.0,13,6730.439262885076
