candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,max_step_time_error_s,mean_time_s,measure,measure_s,mode,move_s,no_signal,normal_exit,ok,opportunistic_measures,optical_s,problem,program_time_s,safe_clear_points,seed,stations_visited,switch_s,total,virtual_time_s,wall_s
293,13,13,True,13,,0,0,4,26.0,0.0,297.3379347815807,113,565.0,reference,3129.393152160549,78,True,True,20,39.0,3,0.18394589998933952,13,940000,7,106.0,13,3865.393152160549,0.18395659999805503
316,13,13,True,13,,0,0,4,26.0,0.0,295.77489329123796,112,560.0,paper,3114.0736127860932,78,True,True,20,39.0,3,0.3874128000024939,13,940000,7,106.0,13,3845.0736127860937,0.38742279999132734
