problem,complete,cleared,virtual_time_s,mean_time_s,program_time_s,stations_visited,scheduling_policy,measure,clear,failed_clear,fallback,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,skipped_known_measurements,route_replans,negative_observations,negative_region_fallbacks,negative_constraints,ring_activated,coverage_sites_cancelled,strategy,coverage_layout,q3_ring_guard,normal_exit,max_step_time_error_s,provenance,seed,total,ratio,spacing,error,directional
3,True,13,3514.9573307075425,270.38133313134944,0.18939379999937955,7,joint_route,122,13,0,0,2728.957330707543,111.0,610.0,39.0,26.0,318,13,3,2,13,4,16,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482131,13,1.0,950.0,fixed,0
3,True,16,3397.1163635452613,212.31977272157883,0.2547409999970114,7,joint_route,98,16,0,0,2738.116363545261,89.0,490.0,48.0,32.0,355,16,3,12,16,19,19,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482132,16,1.0,950.0,fixed,0
3,True,15,3108.15429752513,207.21028650167534,0.2316860999999335,7,joint_route,108,15,0,0,2396.15429752513,97.0,540.0,45.0,30.0,354,15,1,8,14,8,20,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482133,15,1.0,950.0,fixed,0
3,True,10,2708.4531686027162,270.8453168602716,0.14947389998997096,7,joint_route,110,10,0,0,2008.4531686027171,100.0,550.0,30.0,20.0,173,10,2,9,8,14,14,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482134,10,1.0,950.0,fixed,0
3,True,13,3619.8618560067493,278.45091200051917,0.2186851000005845,7,joint_route,122,13,0,0,2833.8618560067493,111.0,610.0,39.0,26.0,319,13,1,6,13,6,17,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482135,13,1.0,950.0,fixed,0
3,True,13,3175.7098095243837,244.28536996341413,0.20970599999418482,7,joint_route,103,13,0,0,2501.7098095243837,94.0,515.0,39.0,26.0,275,13,0,8,13,14,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482136,13,1.0,950.0,fixed,0
3,True,13,3516.735370852498,270.51810545019214,0.22355030001199339,7,joint_route,106,13,0,0,2827.735370852498,94.0,530.0,39.0,26.0,299,13,1,8,12,12,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482137,13,1.0,950.0,fixed,0
3,True,11,2854.9460966007614,259.54055423643285,0.1595882999972673,7,joint_route,111,11,0,0,2141.9460966007614,103.0,555.0,33.0,22.0,218,11,2,6,10,10,15,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482138,11,1.0,950.0,fixed,0
3,True,14,2861.6075532706755,204.40053951933396,0.18050159999984317,7,joint_route,109,14,0,0,2144.607553270676,102.0,545.0,42.0,28.0,261,14,3,7,14,11,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482139,14,1.0,950.0,fixed,0
3,True,13,2931.311341304733,225.4854877926718,0.20573900001181755,7,joint_route,101,13,0,0,2270.311341304732,91.0,505.0,39.0,26.0,287,13,0,8,13,17,18,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482140,13,1.0,950.0,fixed,0
3,True,12,2828.6147166780506,235.7178930565042,0.16705230000661686,7,joint_route,118,12,0,0,2066.6147166780515,112.0,590.0,36.0,24.0,240,12,1,7,12,6,16,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482141,12,1.0,950.0,fixed,0
3,True,14,3152.2575960250356,225.16125685893113,0.22159250000549946,7,joint_route,104,14,0,0,2468.257596025036,94.0,520.0,42.0,28.0,298,14,1,8,14,14,19,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482142,14,1.0,950.0,fixed,0
3,True,11,2894.1696020829963,263.1063274620906,0.15399810000963043,7,joint_route,112,11,0,0,2174.169602082997,105.0,560.0,33.0,22.0,195,11,0,8,11,7,15,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482143,11,1.0,950.0,fixed,0
3,True,12,3165.4226739643154,263.7852228303596,0.184771100000944,7,joint_route,127,12,0,0,2355.4226739643154,115.0,635.0,36.0,24.0,285,12,2,3,12,2,13,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482144,12,1.0,950.0,fixed,0
3,True,12,3407.1556438147645,283.92963698456373,0.19299189999583177,7,joint_route,117,12,0,0,2656.1556438147645,106.0,585.0,36.0,24.0,286,12,1,3,11,6,17,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482145,12,1.0,950.0,fixed,0
3,True,14,3427.8237850213345,244.84455607295246,0.21253279999655206,7,joint_route,119,14,0,0,2654.8237850213345,108.0,595.0,42.0,28.0,319,14,1,6,14,7,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482146,14,1.0,950.0,fixed,0
3,True,16,3289.76969278575,205.61060579910938,0.26457670000672806,6,joint_route,110,16,0,0,2562.76969278575,97.0,550.0,48.0,32.0,422,16,3,5,14,4,18,False,0,0,1,1,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482147,16,1.0,950.0,fixed,0
3,True,11,2738.225392961621,248.92958117832916,0.1658194000046933,7,joint_route,101,11,0,0,2082.225392961621,96.0,505.0,33.0,22.0,184,11,1,14,11,17,16,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482148,11,1.0,950.0,fixed,0
3,True,11,3175.41262622847,288.6738751116791,0.1653457999927923,7,joint_route,114,11,0,0,2444.4126262284703,106.0,570.0,33.0,22.0,230,11,1,5,11,8,14,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482149,11,1.0,950.0,fixed,0
3,True,14,3313.9440655368944,236.71029039549245,0.21719120000489056,7,joint_route,110,14,0,0,2591.944065536894,102.0,550.0,42.0,28.0,308,14,1,9,14,14,19,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482150,14,1.0,950.0,fixed,0
3,True,15,3380.3282272469323,225.3552151497955,0.18816930000321008,7,joint_route,89,15,0,0,2780.328227246932,80.0,445.0,45.0,30.0,228,15,2,9,15,23,19,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482151,15,1.0,950.0,fixed,0
3,True,12,2926.2340694187933,243.85283911823277,0.1677744999906281,7,joint_route,102,12,0,0,2261.2340694187938,95.0,510.0,36.0,24.0,208,12,1,10,11,20,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482152,12,1.0,950.0,fixed,0
3,True,13,3092.1367211089464,237.85667085453434,0.20552679999673273,7,joint_route,103,13,0,0,2417.136721108946,95.0,515.0,39.0,26.0,287,13,0,10,13,9,17,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482153,13,1.0,950.0,fixed,0
3,True,16,3477.2572704531726,217.3285794033233,0.2666419000015594,6,joint_route,101,16,0,0,2803.2572704531726,89.0,505.0,48.0,32.0,378,16,3,8,16,10,18,False,0,0,1,1,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482154,16,1.0,950.0,fixed,0
3,True,16,2770.842962293019,173.17768514331368,0.2384831000090344,4,joint_route,73,16,0,0,2262.842962293019,63.0,365.0,48.0,32.0,374,16,9,6,16,16,10,False,0,0,1,3,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482155,16,1.0,950.0,fixed,0
3,True,14,3124.1614605560944,223.15439003972102,0.2043208999966737,7,joint_route,103,14,0,0,2445.1614605560944,94.0,515.0,42.0,28.0,274,14,0,9,14,10,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482156,14,1.0,950.0,fixed,0
3,True,14,3138.6430217823695,224.18878727016926,0.20364669999980833,7,joint_route,100,14,0,0,2477.64302178237,91.0,500.0,42.0,28.0,286,14,4,7,13,19,16,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482157,14,1.0,950.0,fixed,0
3,True,14,3210.9166558631027,229.35118970450733,0.22855970000091475,7,joint_route,99,14,0,0,2555.9166558631036,90.0,495.0,42.0,28.0,300,14,2,12,14,21,18,False,0,0,1,0,integrated,original,aggressive,True,2.842170943040401e-14,LOCAL_SYNTHETIC,3482158,14,1.0,950.0,fixed,0
3,True,11,2955.1728463302866,268.65207693911697,0.16745710000395775,7,joint_route,113,11,0,0,2228.1728463302866,107.0,565.0,33.0,22.0,208,11,1,8,10,5,16,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482159,11,1.0,950.0,fixed,0
3,True,11,2714.701678810283,246.7910617100257,0.16357769999012817,7,joint_route,108,11,0,0,2017.701678810282,102.0,540.0,33.0,22.0,230,11,1,6,9,14,16,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482160,11,1.0,950.0,fixed,0
3,True,16,3192.7683060581394,199.5480191286337,0.2561506000056397,6,joint_route,100,16,0,0,2522.7683060581394,90.0,500.0,48.0,32.0,365,16,4,8,16,13,17,False,0,0,1,1,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482161,16,1.0,950.0,fixed,0
3,True,12,3455.7466797855086,287.97888998212574,0.19246099999872968,7,joint_route,113,12,0,0,2726.746679785508,104.0,565.0,36.0,24.0,284,12,0,8,11,12,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482162,12,1.0,950.0,fixed,0
3,True,12,3020.868181578329,251.7390151315274,0.1881305999995675,7,joint_route,103,12,0,0,2349.8681815783284,96.0,515.0,36.0,24.0,253,12,0,7,11,13,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482163,12,1.0,950.0,fixed,0
3,True,15,3430.425523507513,228.69503490050087,0.21626819999073632,7,joint_route,109,15,0,0,2711.425523507513,99.0,545.0,45.0,30.0,309,15,1,12,13,12,20,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482164,15,1.0,950.0,fixed,0
3,True,10,3063.952110985809,306.39521109858094,0.14593919999606442,7,joint_route,116,10,0,0,2322.9521109858088,111.0,580.0,30.0,20.0,195,10,1,4,9,10,15,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482165,10,1.0,950.0,fixed,0
3,True,11,2996.2716053742756,272.3883277612978,0.15713950000645127,7,joint_route,110,11,0,0,2287.271605374275,104.0,550.0,33.0,22.0,183,11,0,9,11,8,16,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482166,11,1.0,950.0,fixed,0
3,True,15,3487.6081074389804,232.5072071625987,0.20014390000142157,7,joint_route,109,15,0,0,2768.60810743898,99.0,545.0,45.0,30.0,284,15,0,6,15,8,20,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482167,15,1.0,950.0,fixed,0
3,True,16,3441.0388134887608,215.06492584304755,0.2711210999987088,7,joint_route,100,16,0,0,2770.0388134887608,91.0,500.0,48.0,32.0,344,16,2,17,14,19,20,False,0,0,1,0,integrated,original,aggressive,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482168,16,1.0,950.0,fixed,0
3,True,13,3231.512240140511,248.57786462619316,0.1915175000031013,7,joint_route,104,13,0,0,2552.512240140511,94.0,520.0,39.0,26.0,241,13,4,8,13,22,15,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482169,13,1.0,950.0,fixed,0
3,True,15,3313.5560205119455,220.90373470079638,0.23188890000164974,7,joint_route,98,15,0,0,2660.556020511946,88.0,490.0,45.0,30.0,299,15,1,13,14,20,19,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482170,15,1.0,950.0,fixed,0
3,True,15,3026.5000385858707,201.76666923905805,0.22643159999279305,7,joint_route,105,15,0,0,2331.5000385858707,95.0,525.0,45.0,30.0,332,15,0,8,14,12,20,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482171,15,1.0,950.0,fixed,0
3,True,11,3138.885190636324,285.3531991487567,0.17443819998879917,7,joint_route,121,11,0,0,2371.885190636324,107.0,605.0,33.0,22.0,309,11,1,1,9,2,13,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482172,11,1.0,950.0,fixed,0
3,True,15,3184.8540082561276,212.3236005504085,0.22783119999803603,7,joint_route,106,15,0,0,2486.854008256129,93.0,530.0,45.0,30.0,396,15,0,1,14,0,16,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482173,15,1.0,950.0,fixed,0
3,True,14,2906.287905198706,207.591993228479,0.19403299999248702,7,joint_route,98,14,0,0,2256.2879051987065,90.0,490.0,42.0,28.0,252,14,1,11,13,22,19,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482174,14,1.0,950.0,fixed,0
3,True,11,2855.5163536753726,259.5923957886702,0.15883410000242293,7,joint_route,114,11,0,0,2122.5163536753726,108.0,570.0,33.0,22.0,218,11,1,7,11,11,16,False,0,0,1,0,integrated,original,aggressive,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482175,11,1.0,950.0,fixed,0
3,True,15,3191.7164606037595,212.78109737358398,0.21581540000624955,7,joint_route,108,15,0,0,2478.71646060376,98.0,540.0,45.0,30.0,318,15,2,9,15,10,19,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482176,15,1.0,950.0,fixed,0
3,True,15,3233.619918643718,215.57466124291452,0.2182975999894552,7,joint_route,99,15,0,0,2573.6199186437175,90.0,495.0,45.0,30.0,287,15,1,12,13,18,19,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482177,15,1.0,950.0,fixed,0
3,True,10,2840.365292409149,284.0365292409149,0.14415659999940544,7,joint_route,113,10,0,0,2120.3652924091484,105.0,565.0,30.0,20.0,206,10,0,6,9,9,15,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482178,10,1.0,950.0,fixed,0
3,True,13,3371.5471751553546,259.349782704258,0.19409050000831485,7,joint_route,115,13,0,0,2626.5471751553546,105.0,575.0,39.0,26.0,263,13,4,8,12,16,15,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482179,13,1.0,950.0,fixed,0
3,True,11,2817.878147688729,256.17074069897535,0.14276809999137186,7,joint_route,113,11,0,0,2090.8781476887284,107.0,565.0,33.0,22.0,195,11,1,7,11,6,16,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482180,11,1.0,950.0,fixed,0
3,True,10,2857.2361726471263,285.72361726471263,0.1393398999935016,7,joint_route,115,10,0,0,2125.2361726471254,107.0,575.0,30.0,20.0,206,10,1,5,9,11,15,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482181,10,1.0,950.0,fixed,0
3,True,11,2666.5871863395996,242.4170169399636,0.17562680000264663,7,joint_route,121,11,0,0,1894.5871863395994,112.0,605.0,33.0,22.0,263,11,0,5,11,1,13,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482182,11,1.0,950.0,fixed,0
3,True,11,3041.081903849831,276.46199125907555,0.16755840000405442,7,joint_route,120,11,0,0,2277.0819038498316,109.0,600.0,33.0,22.0,251,11,1,4,11,4,15,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482183,11,1.0,950.0,fixed,0
3,True,14,2852.5936632486014,203.75669023204296,0.2086505000042962,7,joint_route,96,14,0,0,2213.5936632486014,89.0,480.0,42.0,28.0,276,14,1,12,12,13,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482184,14,1.0,950.0,fixed,0
3,True,11,3034.430994966737,275.8573631787943,0.17463009999482892,7,joint_route,110,11,0,0,2327.4309949667377,102.0,550.0,33.0,22.0,263,11,0,4,11,7,14,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482185,11,1.0,950.0,fixed,0
3,True,10,2629.6801099905906,262.96801099905906,0.1379919000028167,7,joint_route,109,10,0,0,1931.6801099905908,103.0,545.0,30.0,20.0,160,10,1,8,10,9,15,False,0,0,1,0,integrated,original,aggressive,True,2.842170943040401e-14,LOCAL_SYNTHETIC,3482186,10,1.0,950.0,fixed,0
3,True,15,3349.254329246112,223.2836219497408,0.20673330000136048,7,joint_route,99,15,0,0,2689.2543292461123,90.0,495.0,45.0,30.0,287,15,1,9,13,17,20,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482187,15,1.0,950.0,fixed,0
3,True,15,3230.461049872175,215.36406999147832,0.229212499994901,7,joint_route,100,15,0,0,2565.4610498721745,90.0,500.0,45.0,30.0,310,15,3,10,15,22,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482188,15,1.0,950.0,fixed,0
3,True,15,2967.802806135672,197.85352040904482,0.23467230000824202,7,joint_route,99,15,0,0,2306.8028061356727,91.0,495.0,45.0,30.0,334,15,0,11,14,18,20,False,0,0,1,0,integrated,original,aggressive,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482189,15,1.0,950.0,fixed,0
3,True,12,3188.7269580895017,265.72724650745846,0.17691609999747016,7,joint_route,109,12,0,0,2481.7269580895013,102.0,545.0,36.0,24.0,241,12,1,7,12,10,17,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482190,12,1.0,950.0,fixed,0
3,True,14,3010.774493839406,215.05532098852902,0.2199248999968404,7,joint_route,104,14,0,0,2325.774493839406,95.0,520.0,42.0,28.0,310,14,1,10,14,15,19,False,0,0,1,0,integrated,original,aggressive,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482191,14,1.0,950.0,fixed,0
3,True,15,3502.239621854862,233.4826414569908,0.2201920999941649,7,joint_route,101,15,0,0,2826.2396218548624,96.0,505.0,45.0,30.0,286,15,1,11,14,16,20,False,0,0,1,0,integrated,original,aggressive,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482192,15,1.0,950.0,fixed,0
3,True,15,3449.3803450737078,229.95868967158052,0.23040349999791943,7,joint_route,111,15,0,0,2718.380345073708,101.0,555.0,45.0,30.0,330,15,2,8,15,10,19,False,0,0,1,0,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482193,15,1.0,950.0,fixed,0
3,True,13,2939.6997983872684,226.13075372209758,0.18827719999535475,7,joint_route,103,13,0,0,2263.6997983872684,96.0,515.0,39.0,26.0,263,13,1,9,12,12,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482194,13,1.0,950.0,fixed,0
3,True,15,3595.5796221162445,239.70530814108298,0.2139274000073783,7,joint_route,103,15,0,0,2911.579622116245,94.0,515.0,45.0,30.0,308,15,1,8,15,14,20,False,0,0,1,0,integrated,original,aggressive,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482195,15,1.0,950.0,fixed,0
3,True,10,3223.1634365164573,322.31634365164575,0.14716239999688696,7,joint_route,121,10,0,0,2456.1634365164573,112.0,605.0,30.0,20.0,228,10,0,3,9,3,13,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482196,10,1.0,950.0,fixed,0
3,True,16,3250.1692967996505,203.13558104997816,0.2492019000055734,7,joint_route,95,16,0,0,2608.169296799651,87.0,475.0,48.0,32.0,332,16,1,13,15,15,20,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482197,16,1.0,950.0,fixed,0
3,True,16,4067.436058409811,254.21475365061318,0.24637199999415316,7,joint_route,107,16,0,0,3358.436058409811,94.0,535.0,48.0,32.0,354,16,2,8,16,12,18,False,0,0,1,0,integrated,original,aggressive,True,0.0,LOCAL_SYNTHETIC,3482198,16,1.0,950.0,fixed,0
3,True,16,3246.688926484075,202.9180579052547,0.2391702000022633,6,joint_route,90,16,0,0,2635.688926484077,81.0,450.0,48.0,32.0,365,16,3,8,15,18,18,False,0,0,1,1,integrated,original,aggressive,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482199,16,1.0,950.0,fixed,0
