candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
35,24,13,True,0,,11,3,0,26.0,shifted_origin,paper,0.0,706.3071228101251,286,1430.0,7403.992596531627,True,True,0,72.0,1,4,0.43553040000551846,10,random,1100005,28,28,250.0,425.5634780297023,13,9181.992596531625,0.4356197000015527
127,19,12,True,0,,7,2,0,24.0,centered,paper,5.684341886080802e-14,839.1775987093209,340,1700.0,7991.131184511851,True,True,0,57.0,0,4,0.5011746999953175,10,random,1100006,31,31,298.0,4405.187203745057,12,10070.13118451185,0.5012522000033641
146,12,12,True,0,,0,0,0,24.0,shifted,paper,2.2737367544323206e-13,699.1682061631478,293,1465.0,6612.018473957775,True,True,0,36.0,1,4,0.24655450000136625,12,random,1100006,27,27,253.0,4212.462077711093,12,8390.018473957774,0.24660020000010263
140,17,12,True,0,,5,1,0,24.0,shifted_origin,paper,5.684341886080802e-14,793.3225459718528,304,1520.0,7665.870551662232,True,True,0,51.0,0,4,0.3984588999883272,11,random,1100006,28,28,259.0,4685.181115417937,12,9519.870551662234,0.3984899999923073
114,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,601.0179934542405,258,1290.0,7431.269901813607,True,True,0,45.0,1,4,0.2431734999991022,15,random,1100007,31,31,219.0,3138.925402013004,15,9015.269901813606,0.24320009999792092
123,38,15,True,0,,23,2,0,30.0,shifted,paper,0.0,619.8392321578629,241,1205.0,7749.588482367941,True,True,0,114.0,3,4,0.48151629998756107,13,random,1100007,27,27,199.0,1277.0517576832835,15,9297.588482367943,0.4815946000016993
111,31,15,True,0,,16,1,0,30.0,shifted_origin,paper,0.0,558.8095984185437,235,1175.0,6886.143976278159,True,True,0,93.0,3,4,0.41474839999864344,14,random,1100007,28,28,198.0,2993.356358857548,15,8382.143976278156,0.41477600000507664
99,11,11,True,0,,0,0,0,22.0,centered,paper,9.094947017729282e-13,947.8163271473971,347,1735.0,8332.979598621368,True,True,0,33.0,1,4,0.20648969999456313,10,random,1100008,31,31,303.0,4677.791999658422,11,10425.979598621368,0.20665809999627527
31,20,11,True,0,,9,2,0,22.0,shifted,paper,0.0,858.0229151059201,303,1515.0,7577.252066165121,True,True,0,60.0,1,4,0.34958730000653304,9,random,1100008,27,27,264.0,4766.322919958959,11,9438.252066165122,0.3496613999886904
84,11,11,True,0,,0,1,0,22.0,shifted_origin,paper,0.0,839.8845012710194,304,1520.0,7400.729513981214,True,True,0,33.0,0,4,0.23001419998763595,9,random,1100008,28,28,263.0,4473.6387677755465,11,9238.729513981214,0.23013240000000224
136,38,14,True,0,,24,3,0,28.0,centered,paper,9.094947017729282e-13,722.4128761800748,275,1375.0,8371.780266521051,True,True,0,114.0,1,4,0.7302490000001853,11,random,1100009,31,31,225.0,4594.371668403256,14,10113.780266521047,0.730321199996979
105,22,14,True,0,,8,1,0,28.0,shifted,paper,0.0,623.5846013499162,241,1205.0,7231.184418898823,True,True,0,66.0,5,4,0.41205049998825416,13,random,1100009,27,27,200.0,4669.565622488482,14,8730.184418898827,0.4121168999990914
90,26,14,True,0,,12,1,0,28.0,shifted_origin,paper,0.0,668.1370566196431,251,1255.0,7783.918792675003,True,True,0,78.0,3,4,0.38502190000144765,13,random,1100009,28,28,209.0,4251.981277458725,14,9353.918792675004,0.3850884999992559
198,40,16,True,0,,24,3,0,32.0,centered,paper,9.094947017729282e-13,345.8844237244402,184,920.0,4310.150779591046,True,True,0,120.0,2,4,0.6648723999969661,13,random,1100010,31,12,152.0,0.0,16,5534.150779591043,0.6650654000113718
