candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
172,81,15,True,0,,66,1,0,30.0,compressed,paper,0.0,675.4455148024368,273,1365.0,8270.682722036554,True,True,0,243.0,5,4,0.6431441999884555,14,random,1400021,31,31,223.0,1703.8211634940399,15,10131.682722036552,0.6432588000025135
118,13,13,True,0,,0,0,0,26.0,centered,paper,0.0,778.4934614509237,298,1490.0,8316.414998862008,True,True,0,39.0,5,4,0.4557098000077531,13,random,1400022,31,31,249.0,4489.103848047593,13,10120.414998862008,0.45590749999973923
118,13,13,True,0,,0,0,0,26.0,compressed,paper,0.0,706.5196300451963,298,1490.0,7380.75519058755,True,True,0,39.0,5,4,0.5001040000061039,13,random,1400022,31,31,249.0,3553.444039773136,13,9184.755190587552,0.5007795000128681
96,44,15,True,0,,29,3,0,30.0,centered,paper,0.0,712.9149777018342,279,1395.0,8905.724665527516,True,True,0,132.0,2,4,0.9242393000022275,12,random,1400023,31,31,231.0,3070.3343329942363,15,10693.724665527514,0.9243633000005502
99,34,15,True,0,,19,2,0,30.0,compressed,paper,0.0,631.4563603827739,279,1395.0,7713.845405741611,True,True,0,102.0,3,4,0.6618631000019377,13,random,1400023,31,31,231.0,2210.233982871119,15,9471.84540574161,0.6619634000089718
148,21,14,True,0,,7,1,0,28.0,centered,paper,2.2737367544323206e-13,697.4121406303666,255,1275.0,8189.769968825135,True,True,0,63.0,1,4,0.6493782000034116,13,random,1400024,31,31,208.0,5274.386592200776,14,9763.769968825132,0.6494798000057926
148,21,14,True,0,,7,1,0,28.0,compressed,paper,2.2737367544323206e-13,622.1554261765654,255,1275.0,7136.175966471916,True,True,0,63.0,1,4,0.6478381000051741,13,random,1400024,31,31,208.0,4220.79258984756,14,8710.175966471916,0.6478929000004428
111,10,10,True,0,,0,1,0,20.0,centered,paper,0.0,1029.068386546669,382,1910.0,7987.6838654666935,True,True,0,30.0,1,4,0.3910472999996273,9,random,1400025,31,31,343.0,5124.459022210101,10,10290.68386546669,0.39116199999989476
111,10,10,True,0,,0,1,0,20.0,compressed,paper,0.0,935.5024057192328,382,1910.0,7052.024057192331,True,True,0,30.0,1,4,0.3901322000019718,9,random,1400025,31,31,343.0,4188.799213935738,10,9355.024057192328,0.3902613999962341
177,10,10,True,0,,0,0,0,20.0,centered,paper,0.0,973.9098020689631,381,1905.0,7446.098020689629,True,True,0,30.0,1,4,0.39223759999731556,10,random,1400026,31,31,338.0,4981.935513889277,10,9739.098020689631,0.3923424999957206
177,10,10,True,0,,0,0,0,20.0,compressed,paper,0.0,868.5504018336238,381,1905.0,6392.504018336238,True,True,0,30.0,1,4,0.37490640000032727,10,random,1400026,31,31,338.0,3928.341511535884,10,8685.504018336238,0.3750335999939125
129,30,12,True,0,,18,2,0,24.0,centered,paper,0.0,840.0578594187397,317,1585.0,8110.6943130248765,True,True,0,90.0,2,4,0.8040776999987429,10,random,1400027,31,31,271.0,4143.773775230862,12,10080.694313024876,0.804184599997825
129,30,12,True,0,,18,2,0,24.0,compressed,paper,0.0,762.0862087292097,317,1585.0,7175.034504750514,True,True,0,90.0,2,4,0.7795072000008076,10,random,1400027,31,31,271.0,3208.113966956502,12,9145.034504750516,0.7796382999949856
235,29,15,True,0,,14,2,0,30.0,centered,paper,4.547473508864641e-13,666.1476451424217,253,1265.0,8411.214677136326,True,True,0,87.0,1,4,0.9872980000072857,13,random,1400028,31,31,199.0,4481.437208672987,15,9992.214677136324,0.9874081000016304
235,29,15,True,0,,14,2,0,30.0,compressed,paper,4.547473508864641e-13,603.7703245907975,253,1265.0,7475.554868861962,True,True,0,87.0,1,4,0.9620338000095217,13,random,1400028,31,31,199.0,3545.777400398625,15,9056.554868861962,0.9621159999951487
88,22,12,True,0,,10,1,0,24.0,centered,paper,2.2737367544323206e-13,890.7028911192634,334,1670.0,8644.434693431165,True,True,0,66.0,4,4,0.5705478000018047,11,random,1400029,31,31,284.0,5511.632202394278,12,10688.434693431162,0.5706470999866724
88,22,12,True,0,,10,1,0,24.0,compressed,paper,2.2737367544323206e-13,802.903390923162,334,1670.0,7590.840691077945,True,True,0,66.0,4,4,0.5631777999951737,11,random,1400029,31,31,284.0,4458.038200041059,12,9634.840691077943,0.5632897000032244
106,16,10,True,0,,6,1,0,20.0,centered,paper,0.0,1015.344440458652,410,2050.0,7664.444404586516,True,True,0,48.0,0,4,0.4279835999914212,9,random,1400030,31,31,371.0,508.7339254767685,10,10153.44440458652,0.4281195000075968
120,10,10,True,0,,0,0,0,20.0,compressed,paper,0.0,903.2606789270687,408,2040.0,6575.606789270687,True,True,0,30.0,0,4,0.28979270000127144,10,random,1400030,31,31,367.0,913.12550819242,10,9032.606789270687,0.2899074000015389
102,23,15,True,0,,8,1,0,30.0,centered,paper,0.0,650.6601525186402,236,1180.0,8291.902287779605,True,True,0,69.0,4,4,0.5781406000023708,14,random,1400031,31,31,189.0,4495.037631855038,15,9759.902287779603,0.5781801999983145
102,23,15,True,0,,8,1,0,30.0,compressed,paper,0.0,580.4205523617591,236,1180.0,7238.308285426387,True,True,0,69.0,4,4,0.554911400002311,14,random,1400031,31,31,189.0,3441.4436295018213,15,8706.308285426387,0.5549424999917392
