candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
112,53,11,True,0,,42,1,0,22.0,centered,paper,0.0,900.9678407801606,366,1830.0,7573.646248581769,True,True,0,159.0,1,4,0.6087207000091439,10,minus,1600005,31,31,326.0,4845.718083649489,11,9910.646248581766,0.6088520000048447
112,53,11,True,0,,42,1,0,22.0,compressed,paper,0.0,805.1865678389593,366,1830.0,6520.05224622855,True,True,0,159.0,1,4,0.5998045000014827,10,minus,1600005,31,31,326.0,3792.124081296274,11,8857.052246228552,0.5999405999900773
114,28,12,True,0,,16,2,0,24.0,centered,paper,0.0,837.0245930428565,352,1760.0,7860.295116514279,True,True,0,84.0,1,4,0.900934999997844,10,minus,1600006,31,31,316.0,4157.64163293989,12,10044.295116514279,0.9010599000030197
114,28,12,True,0,,16,2,0,24.0,compressed,paper,0.0,759.0529423533263,352,1760.0,6924.635308239916,True,True,0,84.0,1,4,0.8832566000055522,10,minus,1600006,31,31,316.0,3221.9818246655277,12,9108.635308239916,0.8833764999872074
101,28,11,True,0,,17,3,0,22.0,centered,paper,0.0,918.6074600056013,403,2015.0,7627.6820600616165,True,True,0,84.0,2,4,0.6533551999891642,8,minus,1600007,31,31,356.0,0.0,11,10104.682060061614,0.6535013999964576
101,116,11,True,0,,105,3,0,22.0,compressed,paper,0.0,869.0390935396695,387,1935.0,6913.430028936365,True,True,0,348.0,2,4,0.8239080000057584,8,minus,1600007,31,31,341.0,2614.748605534587,11,9559.430028936364,0.8240474000049289
98,24,10,True,0,,14,2,0,20.0,centered,paper,0.0,947.2816934947584,405,2025.0,6989.816934947581,True,True,0,72.0,1,4,0.8097657000034815,8,minus,1600008,31,31,366.0,3764.8560669452236,10,9472.816934947585,0.8099051999888616
98,24,10,True,0,,14,2,0,20.0,compressed,paper,0.0,836.5973596006346,404,2020.0,5888.973596006346,True,True,0,72.0,1,4,0.8245907999953488,8,minus,1600008,31,31,365.0,3073.5407776092643,10,8365.973596006346,0.8247115999984089
136,20,11,True,0,,9,1,0,22.0,centered,paper,0.0,872.69094223354,371,1855.0,7330.600364568939,True,True,0,60.0,0,4,0.5014610999933211,10,minus,1600009,31,31,332.0,4814.113025196631,11,9599.60036456894,0.501582299999427
136,20,11,True,0,,9,1,0,22.0,compressed,paper,0.0,776.9096692923383,371,1855.0,6277.0063622157195,True,True,0,60.0,0,4,0.4974361000058707,10,minus,1600009,31,31,332.0,3760.519022843412,11,8546.006362215721,0.4976583999959985
85,32,13,True,0,,19,2,0,26.0,centered,paper,0.0,734.029155667853,338,1690.0,7429.379023682085,True,True,0,96.0,1,4,0.7568092000001343,11,minus,1600010,31,31,301.0,4558.65496270202,13,9542.37902368209,0.7569373000005726
85,32,13,True,0,,19,2,0,26.0,compressed,paper,0.0,652.9834631791439,338,1690.0,6375.7850213288675,True,True,0,96.0,1,4,0.7307280999957584,11,minus,1600010,31,31,301.0,3505.060960348802,13,8488.785021328871,0.7309076000092318
125,61,15,True,0,,46,3,0,30.0,centered,paper,0.0,656.3500868482037,279,1395.0,7998.251302723055,True,True,0,183.0,1,4,0.982991700002458,12,minus,1600011,31,31,239.0,4187.370160534728,15,9845.251302723054,0.9831107000063639
125,61,15,True,0,,46,3,0,30.0,compressed,paper,0.0,586.1104866913229,279,1395.0,6944.657300369841,True,True,0,183.0,1,4,1.1740443000016967,12,minus,1600011,31,31,239.0,3133.7761581815166,15,8791.657300369843,1.1741540000075474
