candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
62,78,14,True,0,,64,4,0,28.0,centered,paper,0.0,760.1634060025766,347,1735.0,8334.28768403607,True,True,0,234.0,1,4,0.728551599997445,10,plus,1300005,31,31,311.0,420.57668619604374,14,10642.287684036073,0.7287563999998383
155,74,14,True,0,,60,3,0,28.0,shifted,paper,0.0,705.2527957564922,310,1550.0,7802.539140590895,True,True,0,222.0,4,4,0.9027053000027081,11,plus,1300005,27,27,271.0,2063.2293666978103,14,9873.53914059089,0.9028341999946861
101,10,10,True,0,,0,0,0,20.0,centered,paper,0.0,949.158352659414,388,1940.0,7149.583526594141,True,True,0,30.0,1,4,0.2285546999919461,10,plus,1300006,31,31,352.0,5176.166187822473,10,9491.58352659414,0.22879979999561328
83,62,10,True,0,,52,2,0,20.0,shifted,paper,0.0,887.1805967694891,347,1735.0,6613.805967694892,True,True,0,186.0,0,4,0.5389412000076845,8,plus,1300006,27,27,317.0,3935.633197752176,10,8871.80596769489,0.539066700002877
117,121,12,True,0,,109,4,0,24.0,centered,paper,0.0,907.3362149494109,349,1745.0,8448.034579392934,True,True,0,363.0,2,4,0.9973138000059407,8,plus,1300007,31,31,308.0,4016.323660888781,12,10888.03457939293,0.9976556000037817
152,85,12,True,0,,73,3,0,24.0,shifted,paper,0.0,775.3721921111365,291,1455.0,7323.466305333622,True,True,0,255.0,0,4,0.8179969000048004,9,plus,1300007,27,27,247.0,3440.603753617228,12,9304.466305333639,0.8181698000116739
72,57,10,True,0,,47,2,0,20.0,centered,paper,2.2737367544323206e-13,952.3763062002585,387,1935.0,7044.763062002581,True,True,0,171.0,1,4,0.5442211999907158,8,plus,1300008,31,31,353.0,4806.640323187932,10,9523.763062002585,0.5443441999959759
51,112,10,True,0,,102,3,0,20.0,shifted,paper,2.2737367544323206e-13,974.2828706181356,363,1815.0,7237.828706181355,True,True,0,336.0,0,4,0.7307514999993145,7,plus,1300008,27,27,334.0,0.0,10,9742.828706181355,0.7309738999902038
99,66,15,True,0,,51,2,0,30.0,centered,paper,2.842170943040401e-14,696.959046282625,268,1340.0,8662.385694239367,True,True,0,198.0,1,4,0.6381133999966551,13,plus,1300009,31,31,224.0,4333.7766017703825,15,10454.385694239374,0.6382768000039505
145,38,15,True,0,,23,2,0,30.0,shifted,paper,0.0,584.9487433256137,259,1295.0,7114.231149884206,True,True,0,114.0,1,4,0.6750964999955613,13,plus,1300009,27,27,221.0,3074.9106382910695,15,8774.231149884205,0.6752465000026859
