candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
190,58,16,True,0,,42,2,0,32.0,shifted,paper,0.0,409.94555057507904,163,815.0,5409.128809201267,True,True,0,174.0,6,4,0.8031327999924542,14,n16,1300012,27,13,129.0,0.0,16,6559.128809201265,0.8032265000074403
201,30,16,True,0,,14,2,0,32.0,centered,paper,0.0,399.10597149654194,177,885.0,5232.695543944672,True,True,0,90.0,3,4,0.7692964000016218,14,n16,1300013,31,13,146.0,0.0,16,6385.695543944671,0.7693796999956248
197,16,16,True,0,,0,2,0,32.0,shifted,paper,9.094947017729282e-13,432.0224584029045,187,935.0,5751.359334446472,True,True,0,48.0,2,4,0.541644400000223,14,n16,1300013,27,17,146.0,0.0,16,6912.359334446472,0.5418489000003319
160,19,16,True,0,,3,1,0,32.0,centered,paper,4.547473508864641e-13,450.75803768087775,215,1075.0,5869.128602894046,True,True,0,57.0,3,4,0.5206678000104148,15,n16,1300014,31,17,179.0,0.0,16,7212.128602894044,0.5207558999973116
155,46,16,True,0,,30,2,0,32.0,shifted,paper,0.0,415.407280047712,180,900.0,5425.516480763392,True,True,0,138.0,2,4,0.5776530000002822,14,n16,1300014,27,14,151.0,0.0,16,6646.516480763392,0.5778636000031838
173,24,16,True,0,,8,1,0,32.0,centered,paper,0.0,310.8269442383097,141,705.0,4053.23110781296,True,True,0,72.0,3,4,0.5447692000016104,15,n16,1300015,31,10,111.0,0.0,16,4973.231107812955,0.5449363000079757
269,16,16,True,0,,0,0,0,32.0,shifted,paper,9.094947017729282e-13,345.2128383672942,131,655.0,4691.405413876707,True,True,0,48.0,3,4,0.4997196000040276,16,n16,1300015,27,10,97.0,0.0,16,5523.405413876707,0.4998539999942295
165,27,16,True,0,,11,1,0,32.0,centered,paper,0.0,349.9761108140611,139,695.0,4681.6177730249765,True,True,0,81.0,4,4,0.5903206000075443,15,n16,1300016,31,11,110.0,0.0,16,5599.617773024977,0.5904734000068856
240,21,16,True,0,,5,1,0,32.0,shifted,paper,1.1368683772161603e-13,527.31353631588,197,985.0,7211.01658105408,True,True,0,63.0,4,4,0.6682565999944927,15,n16,1300016,27,26,146.0,0.0,16,8437.01658105408,0.6683343999902718
234,56,16,True,0,,40,1,0,32.0,centered,paper,2.2737367544323206e-13,328.15040294494247,132,660.0,4288.406447119081,True,True,0,168.0,2,4,0.6056342000083532,15,n16,1300017,31,8,102.0,0.0,16,5250.4064471190795,0.6057574000005843
146,16,16,True,0,,0,0,0,32.0,shifted,paper,0.0,324.4203742753994,165,825.0,4146.725988406391,True,True,0,48.0,4,4,0.3535781999962637,16,n16,1300017,27,11,139.0,0.0,16,5190.725988406391,0.3537134999933187
166,16,16,True,0,,0,0,0,32.0,centered,paper,0.0,390.2459021349559,135,675.0,5388.934434159295,True,True,0,48.0,6,4,0.4017366999905789,16,n16,1300018,31,10,100.0,0.0,16,6243.934434159294,0.4018886999983806
220,26,16,True,0,,10,1,0,32.0,shifted,paper,0.0,287.0675744304518,111,555.0,3847.0811908872292,True,True,0,78.0,6,4,0.6543785999965621,15,n16,1300018,27,7,81.0,0.0,16,4593.081190887229,0.6544379000115441
200,16,16,True,0,,0,0,0,32.0,centered,paper,0.0,344.50737498517094,162,810.0,4492.117999762734,True,True,0,48.0,3,4,0.4337202999886358,16,n16,1300019,31,13,130.0,0.0,16,5512.117999762735,0.43378979999397416
128,48,16,True,0,,32,2,0,32.0,shifted,paper,0.0,574.0856459536892,224,1120.0,7708.370335259027,True,True,0,144.0,1,4,0.6319980999978725,14,n16,1300019,27,27,181.0,0.0,16,9185.370335259027,0.6320894999953452
