candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
116,35,16,True,0,,19,3,0,32.0,centered,paper,4.547473508864641e-13,540.0825893281484,232,1160.0,7158.321429250377,True,True,0,105.0,3,4,1.117595199990319,13,n16,1600000,31,26,186.0,0.0,16,8641.321429250374,1.1176995999994688
116,34,16,True,0,,18,2,0,32.0,compressed,paper,4.547473508864641e-13,488.3637351623591,227,1135.0,6362.8197625977455,True,True,0,102.0,3,4,0.8695336999953724,14,n16,1600000,31,25,182.0,0.0,16,7813.8197625977455,0.8696099999942817
222,26,16,True,0,,10,1,0,32.0,centered,paper,0.0,390.19678040182487,161,805.0,5203.148486429197,True,True,0,78.0,4,4,0.7281836999900406,15,n16,1600001,31,12,125.0,0.0,16,6243.148486429198,0.7282656000024872
222,26,16,True,0,,10,1,0,32.0,compressed,paper,0.0,390.19678040182487,161,805.0,5203.148486429197,True,True,0,78.0,4,4,0.922901500001899,15,n16,1600001,31,12,125.0,0.0,16,6243.148486429198,0.9229919999925187
206,26,16,True,0,,10,1,0,32.0,centered,paper,1.1368683772161603e-13,415.71846195319114,159,795.0,5618.495391251058,True,True,0,78.0,3,4,0.8751610000035726,15,n16,1600002,31,13,128.0,0.0,16,6651.495391251058,0.8752412000030745
206,26,16,True,0,,10,1,0,32.0,compressed,paper,1.1368683772161603e-13,415.71846195319114,159,795.0,5618.495391251058,True,True,0,78.0,3,4,0.8827636000060011,15,n16,1600002,31,13,128.0,0.0,16,6651.495391251058,0.882849300003727
221,16,16,True,0,,0,0,0,32.0,centered,paper,4.547473508864641e-13,355.15185108686006,162,810.0,4665.429617389762,True,True,0,48.0,3,4,0.6092056000052253,16,n16,1600003,31,10,127.0,0.0,16,5682.429617389761,0.6092694000108168
221,16,16,True,0,,0,0,0,32.0,compressed,paper,4.547473508864641e-13,355.15185108686006,162,810.0,4665.429617389762,True,True,0,48.0,3,4,0.5916576000017812,16,n16,1600003,31,10,127.0,0.0,16,5682.429617389761,0.5917314999969676
238,16,16,True,0,,0,0,0,32.0,centered,paper,1.1368683772161603e-13,346.47509414277636,166,830.0,4501.601506284422,True,True,0,48.0,1,4,0.6224033000034979,16,n16,1600004,31,11,132.0,0.0,16,5543.601506284422,0.6224937999941176
238,16,16,True,0,,0,0,0,32.0,compressed,paper,1.1368683772161603e-13,346.47509414277636,166,830.0,4501.601506284422,True,True,0,48.0,1,4,0.6178069000015967,16,n16,1600004,31,11,132.0,0.0,16,5543.601506284422,0.6178757000016049
194,16,16,True,0,,0,0,0,32.0,centered,paper,0.0,311.03360274802293,120,600.0,4204.537643968365,True,True,0,48.0,2,4,0.5646477999980561,16,n16,1600005,31,10,92.0,0.0,16,4976.537643968367,0.5647067999962019
194,16,16,True,0,,0,0,0,32.0,compressed,paper,0.0,311.03360274802293,120,600.0,4204.537643968365,True,True,0,48.0,2,4,0.5514257000031648,16,n16,1600005,31,10,92.0,0.0,16,4976.537643968367,0.551505499999621
