candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
104,31,13,True,0,,18,2,0,26.0,compressed,paper,0.0,648.4708074040708,338,1690.0,6320.120496252925,True,True,0,93.0,0,4,0.7611778999998933,11,plus,1600010,31,31,301.0,3508.92279694633,13,8430.120496252921,0.7612942999985535
139,62,15,True,0,,47,3,0,30.0,centered,paper,4.547473508864641e-13,660.5528095206494,281,1405.0,8048.292142809742,True,True,0,186.0,1,4,1.0414646999997785,12,plus,1600011,31,31,239.0,4192.6448703564665,15,9908.29214280974,1.0415781999909086
139,62,15,True,0,,47,3,0,30.0,compressed,paper,4.547473508864641e-13,590.3132093637686,281,1405.0,6994.698140456527,True,True,0,186.0,1,4,1.0502414999937173,12,plus,1600011,31,31,239.0,3139.0508680032553,15,8854.698140456529,1.0503603000106523
93,22,11,True,0,,11,2,0,22.0,centered,paper,0.0,880.1083445138494,373,1865.0,7393.191789652343,True,True,0,66.0,2,4,0.6894536000036169,9,plus,1600012,31,31,335.0,4781.3890841776,11,9681.191789652343,0.6898011000012048
93,22,11,True,0,,11,2,0,22.0,compressed,paper,0.0,784.3270715726478,373,1865.0,6339.597787299124,True,True,0,66.0,2,4,0.6964377999975113,9,plus,1600012,31,31,335.0,3727.7950818243835,11,8627.597787299126,0.6965713999961736
108,31,12,True,0,,19,2,0,24.0,centered,paper,0.0,826.8517326632601,371,1855.0,7621.220791959122,True,True,0,93.0,2,4,0.7314620999968611,10,plus,1600013,31,31,329.0,699.3757213339486,12,9922.220791959122,0.7315783999947598
108,31,12,True,0,,19,2,0,24.0,compressed,paper,0.0,736.2117621412121,370,1850.0,6540.541145694546,True,True,0,93.0,2,4,0.7152366999944206,10,plus,1600013,31,31,327.0,681.2153105009211,12,8834.541145694546,0.7153808000002755
180,103,16,True,0,,87,2,0,32.0,centered,paper,2.2737367544323206e-13,657.4142458857092,268,1340.0,8612.627934171349,True,True,0,309.0,2,4,0.8169797000009567,14,plus,1600014,31,30,225.0,0.0,16,10518.627934171347,0.8171111999981804
180,48,16,True,0,,32,1,0,32.0,compressed,paper,2.2737367544323206e-13,542.8255862573701,258,1290.0,7002.209380117922,True,True,0,144.0,2,4,0.7850391999963904,15,plus,1600014,31,28,217.0,0.0,16,8685.209380117922,0.7851327999960631
95,17,10,True,0,,7,1,0,20.0,centered,paper,2.842170943040401e-14,995.3100555185608,382,1910.0,7632.100555185611,True,True,0,51.0,1,4,0.4885138999961782,9,plus,1600015,31,31,340.0,5439.720037833151,10,9953.100555185609,0.48864580001099966
95,17,10,True,0,,7,1,0,20.0,compressed,paper,2.842170943040401e-14,889.9506552832393,382,1910.0,6578.506552832392,True,True,0,51.0,1,4,0.4821971999917878,9,plus,1600015,31,31,340.0,4386.126035479934,10,8899.506552832392,0.4822967000072822
172,32,15,True,0,,17,3,0,30.0,centered,paper,0.0,688.1384864564566,282,1410.0,8554.077296846843,True,True,0,96.0,1,4,1.290563700007624,12,plus,1600016,31,31,232.0,3958.1285311692172,15,10322.077296846848,1.290654700002051
172,32,15,True,0,,17,3,0,30.0,compressed,paper,0.0,622.0183168851015,282,1410.0,7562.274753276517,True,True,0,96.0,1,4,1.2420410000049742,12,plus,1600016,31,31,232.0,2966.3259875988915,15,9330.274753276522,1.2421387000067625
96,29,10,True,0,,19,3,0,20.0,centered,paper,2.2737367544323206e-13,1002.0985109166947,437,2185.0,7334.985109166935,True,True,0,87.0,1,4,0.8048047999909613,7,plus,1600017,31,31,394.0,496.9603427021684,10,10020.985109166948,0.8049691000051098
93,30,10,True,0,,20,3,0,20.0,compressed,paper,2.2737367544323206e-13,911.9291446860855,436,2180.0,6435.291446860856,True,True,0,90.0,1,4,0.7919759000069462,7,plus,1600017,31,31,394.0,499.74676610996903,10,9119.291446860854,0.7920991999999387
101,78,14,True,0,,64,2,0,28.0,centered,paper,9.094947017729282e-13,743.9197377974202,313,1565.0,8315.876329163895,True,True,0,234.0,1,4,0.8904061000066577,12,plus,1600018,31,31,272.0,1948.9819136461683,14,10414.876329163882,0.89053309999872
87,78,14,True,0,,64,2,0,28.0,compressed,paper,9.094947017729282e-13,659.2648522085153,312,1560.0,7135.707930919229,True,True,0,234.0,1,4,0.8815284000011161,12,plus,1600018,31,31,272.0,1373.17117555397,14,9229.707930919214,0.8816502000117907
129,58,15,True,0,,43,1,0,30.0,centered,paper,0.0,662.276191505586,310,1550.0,7914.142872583811,True,True,0,174.0,2,4,0.6722980000049574,14,plus,1600019,31,31,266.0,1217.0328991099213,15,9934.14287258379,0.6724145999905886
129,58,15,True,0,,43,1,0,30.0,compressed,paper,0.0,588.9746572708751,311,1555.0,6809.619859063147,True,True,0,174.0,2,4,0.6776736000028905,14,plus,1600019,31,31,266.0,825.9317483834593,15,8834.619859063127,0.677779699995881
