problem,complete,cleared,virtual_time_s,mean_time_s,program_time_s,stations_visited,scheduling_policy,measure,clear,failed_clear,fallback,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,skipped_known_measurements,route_replans,negative_observations,negative_region_fallbacks,negative_constraints,extra_probe_attempts,extra_probe_successes,ring_activated,coverage_sites_cancelled,strategy,coverage_layout,q3_ring_guard,q3_probe_radius,q4_probe_radius,normal_exit,max_step_time_error_s,provenance,seed,total,ratio,spacing,error,directional
3,True,13,2936.54782211281,225.8882940086777,0.1389461999933701,7,joint_route,96,15,2,0,2296.5478221128096,89.0,480.0,45.0,26.0,173,13,1,7,9,10,18,False,0,0,6,4,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486045,13,1.0,950.0,fixed,0
3,True,13,3015.7534854922196,231.98103734555536,0.15086609999707434,7,joint_route,101,14,1,0,2350.753485492219,92.0,505.0,42.0,26.0,184,13,2,10,10,12,17,False,0,0,4,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486046,13,1.0,950.0,fixed,0
3,True,15,3048.369048576632,203.22460323844214,0.15338629999314435,7,joint_route,80,15,0,0,2500.3690485766324,73.0,400.0,45.0,30.0,180,15,1,11,9,18,20,False,0,0,6,6,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486047,15,1.0,950.0,fixed,0
3,True,14,3516.683925386275,251.1917089561625,0.18326890000025742,7,joint_route,112,15,1,0,2781.6839253862754,102.0,560.0,45.0,28.0,251,14,3,7,13,12,17,False,0,0,2,1,1,0,integrated,original,aggressive,60.0,40.0,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3486048,14,1.0,950.0,fixed,0
3,True,13,2724.107909492614,209.5467622686626,0.16531559999566525,7,joint_route,105,14,1,0,2037.1079094926142,94.0,525.0,42.0,26.0,250,13,1,4,10,9,17,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486049,13,1.0,950.0,fixed,0
3,True,12,3144.753613074684,262.062801089557,0.1532221999950707,7,joint_route,103,13,1,0,2474.7536130746835,92.0,515.0,39.0,24.0,229,12,0,5,7,14,17,False,0,0,4,3,1,0,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486050,12,1.0,950.0,fixed,0
3,True,11,3016.0628659257395,274.1875332659763,0.10829059999377932,7,joint_route,109,11,0,0,2314.06286592574,102.0,545.0,33.0,22.0,124,11,2,7,6,11,14,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486051,11,1.0,950.0,fixed,0
3,True,11,3090.6085860746184,280.9644169158744,0.13113300000259187,7,joint_route,107,12,1,0,2399.6085860746193,98.0,535.0,36.0,22.0,171,11,1,7,7,12,16,False,0,0,5,4,1,0,integrated,original,aggressive,60.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486052,11,1.0,950.0,fixed,0
3,True,13,3125.349774544271,240.41152111879006,0.17555719999654684,7,joint_route,104,13,0,0,2445.34977454427,95.0,520.0,39.0,26.0,250,13,0,7,10,12,18,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486053,13,1.0,950.0,fixed,0
3,True,15,3226.545723923742,215.1030482615828,0.16827639999974053,7,joint_route,94,15,0,0,2595.5457239237417,86.0,470.0,45.0,30.0,160,15,3,16,12,17,18,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486054,15,1.0,950.0,fixed,0
3,True,13,3306.515268748941,254.34732836530313,0.8502760999981547,7,joint_route,112,14,1,0,2576.515268748941,102.0,560.0,42.0,26.0,263,13,0,4,11,5,18,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486055,13,1.0,950.0,fixed,0
3,True,10,2780.357064487473,278.0357064487473,0.537078900000779,7,joint_route,115,10,0,0,2049.3570644874726,106.0,575.0,30.0,20.0,138,10,1,9,6,11,15,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486056,10,1.0,950.0,fixed,0
3,True,12,2988.642931446557,249.05357762054643,0.6998950999986846,7,joint_route,114,12,0,0,2250.6429314465577,108.0,570.0,36.0,24.0,169,12,2,6,10,7,14,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486057,12,1.0,950.0,fixed,0
3,True,16,3292.3216455918746,205.77010284949216,1.1869904000050155,6,joint_route,92,16,0,0,2672.3216455918746,80.0,460.0,48.0,32.0,342,16,2,6,11,9,19,False,0,0,4,4,1,1,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486058,16,1.0,950.0,fixed,0
3,True,16,3138.632832823543,196.16455205147145,1.1263027999957558,5,joint_route,84,16,0,0,2564.632832823543,74.0,420.0,48.0,32.0,295,16,8,7,13,15,12,False,0,0,2,2,1,2,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486059,16,1.0,950.0,fixed,0
3,True,15,3409.6963651990013,227.31309101326676,0.5982629000063753,7,joint_route,99,15,0,0,2752.6963651990013,87.0,495.0,45.0,30.0,239,15,2,10,9,16,19,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486060,15,1.0,950.0,fixed,0
3,True,14,3180.9627017557377,227.21162155398127,0.7916282999940449,7,joint_route,102,15,1,0,2501.962701755738,96.0,510.0,45.0,28.0,182,14,2,9,11,19,18,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486061,14,1.0,950.0,fixed,0
3,True,11,3250.4666519161656,295.49696835601503,0.7319095999991987,7,joint_route,109,11,0,0,2550.4666519161656,100.0,545.0,33.0,22.0,183,11,1,6,8,11,16,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486062,11,1.0,950.0,fixed,0
3,True,10,2522.014993302356,252.20149933023558,0.5378525999985868,7,joint_route,105,11,1,0,1846.0149933023552,98.0,525.0,33.0,20.0,115,10,1,7,6,12,13,False,0,0,5,4,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486063,10,1.0,950.0,fixed,0
3,True,13,3197.696701817544,245.9766693705803,0.6988247000117553,7,joint_route,92,15,2,0,2581.6967018175437,85.0,460.0,45.0,26.0,105,13,3,12,7,31,16,False,0,0,8,6,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486064,13,1.0,950.0,fixed,0
3,True,12,3159.8754008474475,263.3229500706206,0.721044299993082,7,joint_route,105,12,0,0,2478.875400847449,96.0,525.0,36.0,24.0,160,12,1,8,6,16,16,False,0,0,6,6,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486065,12,1.0,950.0,fixed,0
3,True,15,3690.6298036331173,246.0419869088745,0.8081309000117471,7,joint_route,95,15,0,0,3054.629803633117,86.0,475.0,45.0,30.0,204,15,0,9,12,6,18,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486066,15,1.0,950.0,fixed,0
3,True,14,3325.678618801975,237.54847277156964,0.849968299997272,7,joint_route,97,14,0,0,2681.678618801974,89.0,485.0,42.0,28.0,193,14,1,9,8,10,19,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486067,14,1.0,950.0,fixed,0
3,True,12,3030.806070898424,252.56717257486866,0.7664062999974703,7,joint_route,112,12,0,0,2307.806070898423,103.0,560.0,36.0,24.0,206,12,0,6,9,3,16,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486068,12,1.0,950.0,fixed,0
3,True,11,2509.5558207886957,228.14143825351778,0.5723908000072697,7,joint_route,104,11,0,0,1837.5558207886954,97.0,520.0,33.0,22.0,158,11,0,5,8,12,16,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486069,11,1.0,950.0,fixed,0
3,True,15,3117.5455835996004,207.83637223997337,0.81608459999552,7,joint_route,92,16,1,0,2496.545583599601,83.0,460.0,48.0,30.0,217,15,1,11,11,22,20,False,0,0,5,4,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486070,15,1.0,950.0,fixed,0
3,True,13,3164.0715726617623,243.3901209739817,0.8907179000088945,7,joint_route,108,13,0,0,2460.0715726617623,99.0,540.0,39.0,26.0,194,13,0,9,12,14,18,False,0,0,1,1,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486071,13,1.0,950.0,fixed,0
3,True,16,3620.5408454621097,226.28380284138186,1.343754200002877,7,joint_route,102,18,2,0,2934.5408454621097,90.0,510.0,54.0,32.0,263,16,4,14,10,20,18,False,0,0,7,5,1,0,integrated,original,aggressive,60.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486072,16,1.0,950.0,fixed,0
3,True,13,2913.4669544282597,224.11284264832767,0.7672059000033187,7,joint_route,110,13,0,0,2196.4669544282597,102.0,550.0,39.0,26.0,238,13,0,6,10,10,18,False,0,0,1,1,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486073,13,1.0,950.0,fixed,0
3,True,13,2778.3656647297908,213.72043574844545,0.6600320999859832,7,joint_route,96,15,2,0,2137.3656647297903,90.0,480.0,45.0,26.0,138,13,0,12,10,21,18,False,0,0,5,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486074,13,1.0,950.0,fixed,0
3,True,11,3005.8970080950676,273.2633643722789,0.5972570000012638,7,joint_route,105,11,0,0,2327.8970080950676,98.0,525.0,33.0,22.0,114,11,3,13,10,18,14,False,0,0,1,1,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486075,11,1.0,950.0,fixed,0
3,True,10,2829.7498546748116,282.97498546748113,0.5998280000058003,7,joint_route,109,10,0,0,2132.7498546748116,102.0,545.0,30.0,20.0,192,10,1,2,7,7,15,False,0,0,1,1,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486076,10,1.0,950.0,fixed,0
3,True,12,3152.028391231314,262.6690326026095,0.48341529999743216,7,joint_route,109,13,1,0,2444.028391231313,100.0,545.0,39.0,24.0,161,12,1,9,10,13,17,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486077,12,1.0,950.0,fixed,0
3,True,10,2984.7372331481342,298.4737233148134,0.6874689999967813,7,joint_route,118,10,0,0,2233.7372331481347,111.0,590.0,30.0,20.0,148,10,2,3,8,5,14,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486078,10,1.0,950.0,fixed,0
3,True,14,3180.5165991443737,227.17975708174097,0.7936006999952951,7,joint_route,92,14,0,0,2568.516599144374,82.0,460.0,42.0,28.0,172,14,2,11,9,17,18,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486079,14,1.0,950.0,fixed,0
3,True,10,3542.1772508109716,354.21772508109717,0.6722672000032617,7,joint_route,119,10,0,0,2787.1772508109716,110.0,595.0,30.0,20.0,161,10,2,4,7,9,14,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486080,10,1.0,950.0,fixed,0
3,True,16,3142.848322459423,196.42802015371393,0.7915684000035981,6,joint_route,89,17,1,0,2533.8483224594224,81.0,445.0,51.0,32.0,227,16,6,9,13,19,15,False,0,0,4,3,1,1,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486081,16,1.0,950.0,fixed,0
3,True,11,2721.6555475187574,247.42323159261431,0.7627605000016047,7,joint_route,105,11,0,0,2043.6555475187577,98.0,525.0,33.0,22.0,147,11,2,11,8,14,15,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486082,11,1.0,950.0,fixed,0
3,True,13,3017.207474567356,232.09288265902737,0.4132337000046391,7,joint_route,95,13,0,0,2391.207474567356,86.0,475.0,39.0,26.0,126,13,2,8,7,14,17,False,0,0,6,6,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486083,13,1.0,950.0,fixed,0
3,True,13,3098.3817844534915,238.33706034257628,0.7755765000038082,7,joint_route,108,13,0,0,2394.3817844534924,99.0,540.0,39.0,26.0,227,13,0,5,10,1,15,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486084,13,1.0,950.0,fixed,0
3,True,16,2913.97930399767,182.12370649985436,1.2743675999954576,4,joint_route,74,17,1,0,2395.9793039976707,65.0,370.0,51.0,32.0,339,16,11,5,15,19,8,False,0,0,2,1,1,3,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486085,16,1.0,950.0,fixed,0
3,True,16,3401.404387438478,212.58777421490487,0.8211130999989109,7,joint_route,96,16,0,0,2753.404387438479,88.0,480.0,48.0,32.0,204,16,5,12,12,25,17,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486086,16,1.0,950.0,fixed,0
3,True,16,3448.4562002675466,215.52851251672166,0.8662629000027664,6,joint_route,91,16,0,0,2832.4562002675466,81.0,455.0,48.0,32.0,228,16,7,10,11,21,14,False,0,0,5,5,1,1,integrated,original,aggressive,60.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486087,16,1.0,950.0,fixed,0
3,True,12,2983.135692979533,248.59464108162774,0.5792557999957353,7,joint_route,103,13,1,0,2308.135692979533,97.0,515.0,39.0,24.0,138,12,0,10,8,8,17,False,0,0,5,4,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486088,12,1.0,950.0,fixed,0
3,True,13,3405.9370003457607,261.99515387275085,1.0484027000056813,7,joint_route,125,13,0,0,2606.93700034576,109.0,625.0,39.0,26.0,332,13,1,2,11,0,13,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,2.842170943040401e-14,LOCAL_SYNTHETIC,3486089,13,1.0,950.0,fixed,0
3,True,15,3207.9605747619107,213.8640383174607,1.1500250999961281,7,joint_route,99,16,1,0,2546.96057476191,88.0,495.0,48.0,30.0,207,15,3,13,11,16,18,False,0,0,4,3,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486090,15,1.0,950.0,fixed,0
3,True,15,3590.6220796256157,239.3748053083744,1.193033799994737,7,joint_route,99,15,0,0,2934.6220796256157,86.0,495.0,45.0,30.0,319,15,1,6,11,12,20,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486091,15,1.0,950.0,fixed,0
3,True,16,3432.3725988184983,214.52328742615614,1.0652820999966934,7,joint_route,95,16,0,0,2793.3725988184983,84.0,475.0,48.0,32.0,251,16,2,9,10,15,20,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486092,16,1.0,950.0,fixed,0
3,True,11,3018.1681179859606,274.3789198169055,0.6742427999997744,7,joint_route,114,11,0,0,2288.168117985961,105.0,570.0,33.0,22.0,159,11,3,4,9,9,14,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486093,11,1.0,950.0,fixed,0
3,True,10,2769.271537073911,276.9271537073911,0.5717451999953482,7,joint_route,104,10,0,0,2103.271537073911,96.0,520.0,30.0,20.0,103,10,0,8,7,15,15,False,0,0,3,3,1,0,integrated,original,aggressive,60.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486094,10,1.0,950.0,fixed,0
3,True,12,3216.5898486337064,268.0491540528089,0.8762302999966778,7,joint_route,116,13,1,0,2466.589848633706,107.0,580.0,39.0,24.0,240,12,0,4,10,3,15,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,2.842170943040401e-14,LOCAL_SYNTHETIC,3486095,12,1.0,950.0,fixed,0
3,True,12,2927.9078173427606,243.9923181118967,0.6817840000003343,7,joint_route,100,13,1,0,2271.90781734276,93.0,500.0,39.0,24.0,138,12,2,10,7,22,16,False,0,0,5,4,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486096,12,1.0,950.0,fixed,0
3,True,10,2816.4432945418203,281.644329454182,0.7448472000105539,7,joint_route,120,11,1,0,2052.4432945418203,111.0,600.0,33.0,20.0,185,10,1,3,8,2,12,False,0,0,3,2,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486097,10,1.0,950.0,fixed,0
3,True,15,3164.4645771782034,210.96430514521356,0.894942800005083,7,joint_route,97,15,0,0,2518.464577178203,86.0,485.0,45.0,30.0,228,15,0,11,10,12,20,False,0,0,5,5,1,0,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486098,15,1.0,950.0,fixed,0
3,True,13,3596.693588819585,276.6687376015065,0.8498011999909068,7,joint_route,119,13,0,0,2828.6935888195844,108.0,595.0,39.0,26.0,273,13,1,5,11,8,18,False,0,0,2,2,1,0,integrated,original,aggressive,60.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486099,13,1.0,950.0,fixed,0
3,True,16,3596.039248063585,224.75245300397407,0.9186179999960586,6,joint_route,102,17,1,0,2914.039248063585,89.0,510.0,51.0,32.0,351,16,5,4,14,9,16,False,0,0,2,1,1,1,integrated,original,aggressive,60.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486100,16,1.0,950.0,fixed,0
