candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,max_step_time_error_s,mean_time_s,measure,measure_s,mode,move_s,no_signal,normal_exit,ok,opportunistic_measures,optical_s,problem,program_time_s,safe_clear_points,seed,stations_visited,switch_s,total,virtual_time_s,wall_s
71,24,14,True,0,,10,1,0,28.0,0.0,683.81396002338,287,1435.0,paper,7784.395440327323,253,True,True,0,72.0,4,0.48608250000688713,13,950034,31,254.0,14,9573.39544032732,0.4860907000111183
0,46,16,True,0,,30,4,0,32.0,0.0,522.2633109098874,237,1185.0,reference,6804.212974558201,200,True,True,0,138.0,4,0.8577232999959961,12,950035,25,197.0,16,8356.212974558199,0.857735199999297
120,46,16,True,0,,30,4,0,32.0,2.2737367544323206e-13,512.8024516045417,236,1180.0,paper,6657.83922567267,197,True,True,0,138.0,4,1.0131495999958133,12,950035,25,197.0,16,8204.839225672667,1.0131664000073215
0,70,10,True,0,,60,4,0,20.0,0.0,996.8030749323125,397,1985.0,reference,7388.030749323128,377,True,True,0,210.0,4,0.9110551000048872,6,950036,31,365.0,10,9968.030749323125,0.9110670000081882
46,70,10,True,0,,60,4,0,20.0,4.547473508864641e-13,994.3286886205442,398,1990.0,paper,7358.286886205444,377,True,True,0,210.0,4,0.9837107000057586,6,950036,31,365.0,10,9943.286886205442,0.9837225999945076
0,72,14,True,0,,58,3,0,28.0,9.094947017729282e-13,722.3622742760514,327,1635.0,reference,7949.071839864715,292,True,True,0,216.0,4,0.7798505999962799,11,950037,31,285.0,14,10113.071839864719,0.7798633000056725
130,72,14,True,0,,58,3,0,28.0,0.0,709.9102424809668,325,1625.0,paper,7784.74339473353,288,True,True,0,216.0,4,1.0121768999961205,11,950037,31,285.0,14,9938.743394733534,1.0121884000109276
0,44,16,True,0,,28,3,0,32.0,1.1368683772161603e-13,572.919763177562,256,1280.0,reference,7507.716210840988,218,True,True,0,132.0,4,0.7282017000106862,13,950038,28,215.0,16,9166.716210840992,0.7282129999948665
156,44,16,True,0,,28,3,0,32.0,0.0,566.8910869034851,258,1290.0,paper,7401.257390455757,217,True,True,0,132.0,4,0.9440853000123752,13,950038,28,215.0,16,9070.257390455761,0.9440978999919025
0,141,16,True,0,,125,4,0,32.0,5.684341886080802e-14,524.9734183666824,238,1190.0,reference,6546.574693866904,202,True,True,0,423.0,4,0.7769028999900911,12,950039,23,208.0,16,8399.574693866918,0.7769228000106523
103,141,16,True,0,,125,4,0,32.0,1.8189894035458565e-12,517.9024201316881,237,1185.0,paper,6438.438722107008,200,True,True,0,423.0,4,0.8927595999994082,12,950039,23,208.0,16,8286.43872210701,0.8927695000020321
