problem,complete,cleared,virtual_time_s,mean_time_s,program_time_s,stations_visited,scheduling_policy,measure,clear,failed_clear,fallback,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,skipped_known_measurements,route_replans,negative_observations,negative_region_fallbacks,negative_constraints,extra_probe_attempts,extra_probe_successes,ring_activated,coverage_sites_cancelled,strategy,coverage_layout,q3_ring_guard,q3_probe_radius,q4_probe_radius,normal_exit,max_step_time_error_s,provenance,seed,total,ratio,spacing,error,directional
3,True,13,3693.681886200601,284.1293758615847,0.9982066999946255,7,joint_route,118,13,0,0,2931.6818862006007,107.0,590.0,39.0,26.0,344,13,1,21,13,6,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486146,13,1.0,950.0,fixed,0
3,True,13,3481.9732282769646,267.84409448284345,0.7798272000072757,7,joint_route,117,13,0,0,2720.9732282769655,111.0,585.0,39.0,26.0,284,13,0,20,13,4,17,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486147,13,1.0,950.0,fixed,0
3,True,16,3530.817300627948,220.67608128924675,1.0160834999987856,6,joint_route,105,16,0,0,2830.8173006279485,95.0,525.0,48.0,32.0,408,16,0,19,16,3,21,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486148,16,1.0,950.0,fixed,0
3,True,14,3807.8334579291604,271.98810413779717,1.322563399997307,7,joint_route,119,14,0,0,3030.833457929161,112.0,595.0,42.0,28.0,311,14,3,24,14,10,17,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486149,14,1.0,950.0,fixed,0
3,True,15,3722.0208534075805,248.13472356050536,1.2825498000020161,7,joint_route,111,15,0,0,2990.020853407581,102.0,555.0,45.0,30.0,307,15,1,24,15,3,20,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486150,15,1.0,950.0,fixed,0
3,True,11,3454.8751173484507,314.07955612258644,0.90631370000483,7,joint_route,124,11,0,0,2659.8751173484507,120.0,620.0,33.0,22.0,216,11,0,20,10,4,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486151,11,1.0,950.0,fixed,0
3,True,12,3859.194262606791,321.5995218838993,0.9069651999889174,7,joint_route,130,12,0,0,3030.1942626067917,119.0,650.0,36.0,24.0,309,12,2,5,12,0,12,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486152,12,1.0,950.0,fixed,0
3,True,14,3800.7604935258673,271.48289239470483,0.9825596999871777,7,joint_route,106,14,0,0,3100.760493525868,100.0,530.0,42.0,28.0,284,14,4,15,14,14,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486153,14,1.0,950.0,fixed,0
3,True,11,3447.2223945289848,313.3838540480895,1.059287800002494,7,joint_route,118,11,0,0,2694.222394528985,108.0,590.0,33.0,22.0,274,11,0,9,10,1,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486154,11,1.0,950.0,fixed,0
3,True,10,3465.958457311167,346.5958457311167,0.8858104000100866,7,joint_route,115,10,0,0,2731.9584573111674,109.0,575.0,30.0,20.0,193,10,3,6,10,11,13,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,2.842170943040401e-14,LOCAL_SYNTHETIC,3486155,10,1.0,950.0,fixed,0
3,True,13,3918.958156795823,301.45831975352485,0.6829020000004675,7,joint_route,121,13,0,0,3140.9581567958226,108.0,605.0,39.0,26.0,364,13,0,10,13,2,17,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486156,13,1.0,950.0,fixed,0
3,True,13,3664.943375111376,281.91872116241353,1.001792099996237,7,joint_route,113,13,0,0,2930.9433751113766,104.0,565.0,39.0,26.0,310,13,0,17,11,3,18,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486157,13,1.0,950.0,fixed,0
3,True,12,3798.0313100833173,316.50260917360976,0.6575101999915205,7,joint_route,123,12,0,0,3007.0313100833177,116.0,615.0,36.0,24.0,216,12,3,17,12,3,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486158,12,1.0,950.0,fixed,0
3,True,12,3547.516165820656,295.62634715172135,0.7525954000011552,7,joint_route,123,12,0,0,2756.5161658206553,116.0,615.0,36.0,24.0,263,12,1,17,11,5,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486159,12,1.0,950.0,fixed,0
3,True,11,3367.1306663845603,306.1027878531418,0.5694274999987101,7,joint_route,121,11,0,0,2594.1306663845608,113.0,605.0,33.0,22.0,242,11,1,14,10,3,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486160,11,1.0,950.0,fixed,0
3,True,14,3526.127588500368,251.86625632145484,0.6987296000006609,7,joint_route,119,14,0,0,2749.127588500368,112.0,595.0,42.0,28.0,306,14,1,12,13,3,18,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486161,14,1.0,950.0,fixed,0
3,True,16,3263.759231610003,203.9849519756252,0.816603600003873,5,joint_route,100,16,0,0,2592.759231610003,91.0,500.0,48.0,32.0,375,16,0,15,15,5,20,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486162,16,1.0,950.0,fixed,0
3,True,15,3994.7662031052796,266.3177468736853,0.8727313999988837,7,joint_route,122,15,0,0,3195.7662031052796,114.0,610.0,45.0,30.0,330,15,2,19,15,2,18,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486163,15,1.0,950.0,fixed,0
3,True,16,3836.90659831444,239.8066623946525,1.1051833999954397,6,joint_route,106,16,0,0,3128.906598314439,98.0,530.0,48.0,32.0,354,16,0,24,16,5,21,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486164,16,1.0,950.0,fixed,0
3,True,16,3830.3398533789373,239.39624083618358,1.1199301000015112,7,joint_route,121,16,0,0,3034.339853378937,111.0,605.0,48.0,32.0,368,16,6,30,16,13,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486165,16,1.0,950.0,fixed,0
3,True,10,3330.523461315903,333.0523461315903,0.8492620000033639,7,joint_route,122,10,0,0,2555.523461315903,115.0,610.0,30.0,20.0,218,10,0,10,10,2,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486166,10,1.0,950.0,fixed,0
3,True,11,3539.8697369260003,321.8063397205455,0.5403724999923725,7,joint_route,122,11,0,0,2758.8697369259994,116.0,610.0,33.0,22.0,205,11,1,14,10,2,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486167,11,1.0,950.0,fixed,0
3,True,13,3687.8726057966696,283.6825081382054,0.6198891999956686,7,joint_route,116,13,0,0,2932.8726057966696,110.0,580.0,39.0,26.0,273,13,2,10,11,4,17,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486168,13,1.0,950.0,fixed,0
3,True,11,3218.3888704107067,292.58080640097336,0.5446854000038002,7,joint_route,118,11,0,0,2460.3888704107067,113.0,590.0,33.0,22.0,205,11,1,13,10,3,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486169,11,1.0,950.0,fixed,0
3,True,16,3560.8376578514776,222.55235361571735,0.9915061999927275,7,joint_route,126,16,0,0,2733.8376578514776,117.0,630.0,48.0,32.0,355,16,6,33,16,9,16,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486170,16,1.0,950.0,fixed,0
3,True,10,3171.8042874190355,317.18042874190354,0.8152993999974569,7,joint_route,120,10,0,0,2411.8042874190355,110.0,600.0,30.0,20.0,264,10,0,10,10,3,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486171,10,1.0,950.0,fixed,0
3,True,10,3489.3484588175666,348.93484588175664,0.8272029000072507,7,joint_route,123,10,0,0,2708.348458817566,116.0,615.0,30.0,20.0,228,10,0,23,10,3,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3486172,10,1.0,950.0,fixed,0
3,True,15,3630.809705760909,242.0539803840606,1.1206848000001628,7,joint_route,113,15,0,0,2886.809705760909,104.0,565.0,45.0,30.0,340,15,1,14,15,3,18,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486173,15,1.0,950.0,fixed,0
3,True,13,3605.252578014247,277.3271213857113,1.1468097000033595,7,joint_route,117,13,0,0,2846.252578014247,109.0,585.0,39.0,26.0,307,13,0,10,13,1,18,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3486174,13,1.0,950.0,fixed,0
3,True,16,3518.2725217343564,219.89203260839727,1.1183234000054654,6,joint_route,106,16,0,0,2810.2725217343564,98.0,530.0,48.0,32.0,376,16,0,22,16,5,21,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3486175,16,1.0,950.0,fixed,0
3,True,10,3342.40687906248,334.240687906248,0.6234093999955803,7,joint_route,116,10,0,0,2600.4068790624806,112.0,580.0,30.0,20.0,194,10,0,11,10,3,14,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486176,10,1.0,950.0,fixed,0
3,True,15,3438.544565595659,229.23630437304394,1.0356627000001026,7,joint_route,121,15,0,0,2647.544565595659,111.0,605.0,45.0,30.0,332,15,6,17,15,7,15,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486177,15,1.0,950.0,fixed,0
3,True,13,3679.9309049785193,283.0716080752707,0.36739220000163186,7,joint_route,129,13,0,0,2850.9309049785193,119.0,645.0,39.0,26.0,320,13,1,13,13,3,17,False,0,0,0,0,0,0,integrated,original,off,0.0,40.0,True,0.0,LOCAL_SYNTHETIC,3486178,13,1.0,950.0,fixed,0
