problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,mode,seed,total,normal_exit,strategy,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,belief_decisions,belief_unavailable,route_decisions,planning_time_s
4,15,10925.650403385896,728.3766935590597,0.19185459999425802,True,31,318,15,0,0,original,720022,15,True,,,,,,,,,,,,,,,
4,15,10603.139365756577,706.8759577171052,0.40710029999900144,True,31,263,38,23,2,reference,720022,15,True,directional_layers_safe,8924.139365756577,220.0,1315.0,114.0,30.0,0,0,0,0,13,,,,
4,15,10776.293075940843,718.4195383960562,0.7779473999980837,True,31,268,38,23,2,route,720022,15,True,directional_layers_safe,9064.293075940846,228.0,1340.0,114.0,30.0,0,0,0,0,13,0,0,29,0.0
4,15,10486.174699163992,699.0783132775995,0.6684457000083057,True,31,261,15,0,0,belief,720022,15,True,directional_layers_safe,8886.174699163994,220.0,1305.0,45.0,30.0,0,0,0,0,15,31,0,0,0.5084210999775678
4,15,10603.139365756577,706.8759577171052,0.4751781000086339,True,31,263,38,23,2,scan,720022,15,True,directional_layers_safe,8924.139365756577,220.0,1315.0,114.0,30.0,0,0,0,0,13,0,0,0,0.0
4,15,10716.630636698299,714.4420424465533,1.06168240000261,True,31,270,15,0,0,combined,720022,15,True,directional_layers_safe,9063.630636698299,228.0,1350.0,45.0,30.0,0,0,0,0,15,34,0,29,0.534873700060416
4,13,10809.414764756677,831.4934434428213,0.1831462999980431,True,31,318,28,15,1,original,720023,13,True,,,,,,,,,,,,,,,
4,13,9677.42029641488,744.4169458780677,0.46728310000617057,True,31,289,32,19,2,reference,720023,13,True,directional_layers_safe,7862.420296414883,248.0,1445.0,96.0,26.0,0,0,0,0,11,,,,
4,13,9272.257996348586,713.2506151037373,0.8806241999991471,True,31,299,32,19,2,route,720023,13,True,directional_layers_safe,7397.257996348587,258.0,1495.0,96.0,26.0,0,0,0,0,11,0,0,29,0.0
4,13,10179.087971610907,783.0067670469928,0.8605231999972602,True,31,295,28,15,1,belief,720023,13,True,directional_layers_safe,8346.087971610908,248.0,1475.0,84.0,26.0,0,0,0,0,12,34,0,0,0.543837600009283
4,13,9677.42029641488,744.4169458780677,0.5548982000036631,True,31,289,32,19,2,scan,720023,13,True,directional_layers_safe,7862.420296414883,248.0,1445.0,96.0,26.0,0,0,0,0,11,0,0,0,0.0
4,13,9775.220626645301,751.9400482034847,1.328177899995353,True,31,304,28,15,1,combined,720023,13,True,directional_layers_safe,7887.220626645304,258.0,1520.0,84.0,26.0,0,0,0,0,12,33,0,29,0.553316899939091
4,16,7762.450920517721,485.15318253235756,0.25929319999704603,True,18,210,40,24,2,original,720024,16,True,,,,,,,,,,,,,,,
4,16,8314.71437146,519.66964821625,0.16416080000635702,True,22,208,16,0,0,reference,720024,16,True,directional_layers_safe,7023.714371460001,171.0,1040.0,48.0,32.0,0,0,0,0,16,,,,
4,16,6480.936042808103,405.0585026755064,0.5829221000021789,True,14,156,28,12,1,route,720024,16,True,directional_layers_safe,5459.936042808102,125.0,780.0,84.0,32.0,0,0,0,0,15,0,0,14,0.0
4,16,8415.139610063703,525.9462256289814,0.806514399999287,True,22,211,16,0,0,belief,720024,16,True,directional_layers_safe,7109.139610063704,171.0,1055.0,48.0,32.0,0,0,0,0,16,41,0,0,0.6260431999980938
4,16,8314.71437146,519.66964821625,0.1559318999934476,True,22,208,16,0,0,scan,720024,16,True,directional_layers_safe,7023.714371460001,171.0,1040.0,48.0,32.0,0,0,0,0,16,0,0,0,0.0
4,16,6921.437881997414,432.58986762483835,1.3162772999930894,True,14,164,24,8,1,combined,720024,16,True,directional_layers_safe,5872.4378819974145,125.0,820.0,72.0,32.0,0,0,0,0,15,44,1,14,0.6762324999581324
4,13,10801.561647555234,830.8893575042488,0.15629110000736546,True,31,330,34,21,2,original,720025,13,True,,,,,,,,,,,,,,,
4,13,9962.797465952386,766.3690358424913,0.36918959999457,True,31,309,23,10,2,reference,720025,13,True,directional_layers_safe,8056.797465952389,266.0,1545.0,69.0,26.0,0,0,0,0,11,,,,
4,13,9841.562674704146,757.0432826695497,0.7301870000083,True,31,333,18,5,1,route,720025,13,True,directional_layers_safe,7801.56267470415,295.0,1665.0,54.0,26.0,0,0,0,0,12,0,0,31,0.0
4,13,10160.71637576831,781.5935673667931,0.7607552999979816,True,31,314,20,7,1,belief,720025,13,True,directional_layers_safe,8238.716375768314,266.0,1570.0,60.0,26.0,0,0,0,0,12,33,0,0,0.5223464000009699
4,13,9947.394481076868,765.1841908520668,0.4332695000048261,True,31,309,19,6,2,scan,720025,13,True,directional_layers_safe,8053.39448107687,266.0,1545.0,57.0,26.0,0,0,0,0,11,0,0,0,0.0
4,13,9856.090196955172,758.1607843811671,1.0289866999955848,True,31,333,13,0,0,combined,720025,13,True,directional_layers_safe,7831.090196955174,295.0,1665.0,39.0,26.0,0,0,0,0,13,27,0,31,0.445199700028752
4,15,10919.999787861176,727.9999858574117,0.2515821999986656,True,31,243,15,0,0,original,720026,15,True,,,,,,,,,,,,,,,
4,15,11097.41820188854,739.8278801259027,0.47422019999066833,True,31,258,55,40,2,reference,720026,15,True,directional_layers_safe,9404.418201888544,208.0,1290.0,165.0,30.0,0,0,0,0,13,,,,
4,15,10015.072054009204,667.6714702672803,0.4873498999950243,True,31,237,15,0,0,route,720026,15,True,directional_layers_safe,8568.072054009206,187.0,1185.0,45.0,30.0,0,0,0,0,15,0,0,29,0.0
4,15,11034.471997308536,735.6314664872357,0.8867936999886297,True,31,254,27,12,1,belief,720026,15,True,directional_layers_safe,9445.471997308538,208.0,1270.0,81.0,30.0,0,0,0,0,14,34,0,0,0.562086299963994
4,15,10830.171884412046,722.0114589608031,0.5618902999995044,True,31,258,17,2,2,scan,720026,15,True,directional_layers_safe,9251.171884412048,208.0,1290.0,51.0,30.0,0,0,0,0,13,0,0,0,0.0
4,15,10113.019223895339,674.2012815930226,0.9932745000114664,True,31,230,15,0,0,combined,720026,15,True,directional_layers_safe,8701.019223895342,187.0,1150.0,45.0,30.0,0,0,0,0,15,32,0,29,0.5302650000085123
4,16,5774.958089318532,360.93488058240825,0.2450449000025401,True,13,164,16,0,0,original,720027,16,True,,,,,,,,,,,,,,,
4,16,5641.086659815456,352.567916238466,0.17259570000169333,True,10,134,16,0,0,reference,720027,16,True,directional_layers_safe,4788.086659815455,103.0,670.0,48.0,32.0,0,0,0,0,16,,,,
4,16,5641.086659815456,352.567916238466,0.381212600012077,True,10,134,16,0,0,route,720027,16,True,directional_layers_safe,4788.086659815455,103.0,670.0,48.0,32.0,0,0,0,0,16,0,0,10,0.0
4,16,5967.435915469189,372.9647447168243,0.8012486000079662,True,10,134,16,0,0,belief,720027,16,True,directional_layers_safe,5114.435915469189,103.0,670.0,48.0,32.0,0,0,0,0,16,43,0,0,0.6331850999267772
4,16,5641.086659815456,352.567916238466,0.15689959999872372,True,10,134,16,0,0,scan,720027,16,True,directional_layers_safe,4788.086659815455,103.0,670.0,48.0,32.0,0,0,0,0,16,0,0,0,0.0
4,16,5967.435915469189,372.9647447168243,1.0231149000028381,True,10,134,16,0,0,combined,720027,16,True,directional_layers_safe,5114.435915469189,103.0,670.0,48.0,32.0,0,0,0,0,16,43,0,10,0.6389197999669705
4,14,10469.386216292782,747.8133011637701,0.19406680000247434,True,31,295,22,8,1,original,720028,14,True,,,,,,,,,,,,,,,
4,14,10551.840161355594,753.7028686682568,0.4901403000112623,True,31,300,78,64,3,reference,720028,14,True,directional_layers_safe,8534.840161355613,255.0,1500.0,234.0,28.0,0,0,0,0,11,,,,
4,14,11005.213280325263,786.0866628803759,0.7517299999890383,True,31,327,68,54,2,route,720028,14,True,directional_layers_safe,8857.213280325273,281.0,1635.0,204.0,28.0,0,0,0,0,12,0,0,29,0.0
4,14,10320.963217746026,737.2116584104305,0.8812685000011697,True,31,305,22,8,1,belief,720028,14,True,directional_layers_safe,8446.963217746026,255.0,1525.0,66.0,28.0,0,0,0,0,13,39,0,0,0.5648976000084076
4,14,10305.895402216891,736.1353858726351,0.5963710000069113,True,31,300,37,23,3,scan,720028,14,True,directional_layers_safe,8411.895402216893,255.0,1500.0,111.0,28.0,0,0,0,0,11,0,0,0,0.0
4,14,10541.836384994434,752.9883132138882,1.123374300004798,True,31,325,14,0,0,combined,720028,14,True,directional_layers_safe,8565.836384994434,281.0,1625.0,42.0,28.0,0,0,0,0,14,34,0,29,0.5346463000314543
4,13,12106.656334173167,931.281256474859,0.18597640001098625,True,31,339,118,105,2,original,720029,13,True,,,,,,,,,,,,,,,
4,13,9853.58658932003,757.9681991784638,0.3376343999989331,True,31,311,46,33,1,reference,720029,13,True,directional_layers_safe,7868.586589320034,266.0,1555.0,138.0,26.0,0,0,0,0,12,,,,
4,13,10079.604414494117,775.3541857303167,0.6780504999915138,True,31,280,46,33,1,route,720029,13,True,directional_layers_safe,8279.60441449412,236.0,1400.0,138.0,26.0,0,0,0,0,12,0,0,29,0.0
4,13,9937.879649274271,764.4522807134055,0.8466543999966234,True,31,314,18,5,1,belief,720029,13,True,directional_layers_safe,8021.879649274273,266.0,1570.0,54.0,26.0,0,0,0,0,12,35,0,0,0.5398993000126211
4,13,9853.58658932003,757.9681991784638,0.3377543999959016,True,31,311,46,33,1,scan,720029,13,True,directional_layers_safe,7868.586589320034,266.0,1555.0,138.0,26.0,0,0,0,0,12,0,0,0,0.0
4,13,10443.865548705171,803.3742729773209,1.26502230000915,True,31,287,37,24,1,combined,720029,13,True,directional_layers_safe,8635.865548705176,236.0,1435.0,111.0,26.0,0,0,0,0,12,37,0,29,0.5483617999852868
4,15,11534.67980901841,768.9786539345606,0.2636153000057675,True,31,239,28,13,1,original,720030,15,True,,,,,,,,,,,,,,,
4,15,10378.486207216274,691.899080481085,0.32731940000667237,True,31,239,21,6,1,reference,720030,15,True,directional_layers_safe,8902.486207216274,188.0,1195.0,63.0,30.0,0,0,0,0,14,,,,
4,15,9966.204517062191,664.4136344708128,0.648088000001735,True,31,241,21,6,1,route,720030,15,True,directional_layers_safe,8479.204517062191,189.0,1205.0,63.0,30.0,0,0,0,0,14,0,0,30,0.0
4,15,10515.269037909278,701.0179358606185,0.7371788000018569,True,31,236,15,0,0,belief,720030,15,True,directional_layers_safe,9072.269037909278,188.0,1180.0,45.0,30.0,0,0,0,0,15,38,0,0,0.5706933000183199
4,15,10399.961544645903,693.3307696430602,0.36406009999336675,True,31,239,21,6,1,scan,720030,15,True,directional_layers_safe,8923.961544645903,188.0,1195.0,63.0,30.0,0,0,0,0,14,0,0,0,0.0
4,15,10128.02091630364,675.2013944202427,1.0256773999863071,True,31,237,15,0,0,combined,720030,15,True,directional_layers_safe,8679.020916303643,189.0,1185.0,45.0,30.0,0,0,0,0,15,36,0,30,0.5531918000488076
4,14,11104.942035515975,793.2101453939982,0.19636519999767188,True,31,317,14,0,0,original,720031,14,True,,,,,,,,,,,,,,,
4,14,10415.48478318533,743.9631987989521,0.1436927999893669,True,31,288,14,0,0,reference,720031,14,True,directional_layers_safe,8664.48478318533,241.0,1440.0,42.0,28.0,0,0,0,0,14,,,,
4,14,9436.418294289486,674.0298781635347,0.5382194999983767,True,31,282,14,0,0,route,720031,14,True,directional_layers_safe,7716.41829428949,240.0,1410.0,42.0,28.0,0,0,0,0,14,0,0,30,0.0
4,14,10342.407528558,738.743394897,0.6380024999962188,True,31,283,14,0,0,belief,720031,14,True,directional_layers_safe,8616.407528558006,241.0,1415.0,42.0,28.0,0,0,0,0,14,31,0,0,0.4867062000266742
4,14,10415.48478318533,743.9631987989521,0.14584569999715313,True,31,288,14,0,0,scan,720031,14,True,directional_layers_safe,8664.48478318533,241.0,1440.0,42.0,28.0,0,0,0,0,14,0,0,0,0.0
4,14,10457.381626784541,746.9558304846101,1.0734579999989364,True,31,319,14,0,0,combined,720031,14,True,directional_layers_safe,8516.381626784541,276.0,1595.0,42.0,28.0,0,0,0,0,14,32,0,29,0.49420760000066366
4,16,6356.468500049601,397.27928125310007,0.1929431000025943,True,15,224,16,0,0,original,720032,16,True,,,,,,,,,,,,,,,
4,16,5498.3957124997605,343.64973203123503,0.13760899999761023,True,12,167,16,0,0,reference,720032,16,True,directional_layers_safe,4437.39571249976,146.0,835.0,48.0,32.0,0,0,0,0,16,,,,
4,16,5491.180625182473,343.19878907390455,0.4341742999968119,True,12,177,16,0,0,route,720032,16,True,directional_layers_safe,4372.180625182472,154.0,885.0,48.0,32.0,0,0,0,0,16,0,0,12,0.0
4,16,5792.969634901672,362.0606021813545,0.766204799991101,True,12,173,16,0,0,belief,720032,16,True,directional_layers_safe,4701.969634901672,146.0,865.0,48.0,32.0,0,0,0,0,16,39,0,0,0.6142170999955852
4,16,5498.3957124997605,343.64973203123503,0.13571390000288375,True,12,167,16,0,0,scan,720032,16,True,directional_layers_safe,4437.39571249976,146.0,835.0,48.0,32.0,0,0,0,0,16,0,0,0,0.0
4,16,5731.961577453976,358.2475985908735,1.1079600999946706,True,12,185,16,0,0,combined,720032,16,True,directional_layers_safe,4572.961577453974,154.0,925.0,48.0,32.0,0,0,0,0,16,44,0,12,0.6508273000799818
4,10,10764.519563839964,1076.4519563839963,0.14174710000224877,True,31,382,10,0,0,original,720033,10,True,,,,,,,,,,,,,,,
4,10,9748.523296268158,974.8523296268158,0.11299779999535531,True,31,374,10,0,0,reference,720033,10,True,directional_layers_safe,7494.523296268161,334.0,1870.0,30.0,20.0,0,0,0,0,10,,,,
4,10,9978.621704482248,997.8621704482248,0.5783475999924121,True,31,370,10,0,0,route,720033,10,True,directional_layers_safe,7747.621704482247,331.0,1850.0,30.0,20.0,0,0,0,0,10,0,0,29,0.0
4,10,10111.124093180015,1011.1124093180015,0.46793369999795686,True,31,371,10,0,0,belief,720033,10,True,directional_layers_safe,7875.124093180014,331.0,1855.0,30.0,20.0,0,0,0,0,10,23,0,0,0.3557870999648003
4,10,9748.523296268158,974.8523296268158,0.11725290000322275,True,31,374,10,0,0,scan,720033,10,True,directional_layers_safe,7494.523296268161,334.0,1870.0,30.0,20.0,0,0,0,0,10,0,0,0,0.0
4,10,10111.124093180015,1011.1124093180015,0.9502957000077004,True,31,371,10,0,0,combined,720033,10,True,directional_layers_safe,7875.124093180014,331.0,1855.0,30.0,20.0,0,0,0,0,10,23,0,29,0.3571927999437321
4,13,10444.071950847443,803.390150065188,0.16861409999546595,True,31,353,13,0,0,original,720034,13,True,,,,,,,,,,,,,,,
4,13,9697.487296123652,745.960561240281,0.29445750000013504,True,31,288,15,2,1,reference,720034,13,True,directional_layers_safe,7942.487296123654,244.0,1440.0,45.0,26.0,0,0,0,0,12,,,,
4,13,9697.487296123652,745.960561240281,0.6661389000073541,True,31,288,15,2,1,route,720034,13,True,directional_layers_safe,7942.487296123654,244.0,1440.0,45.0,26.0,0,0,0,0,12,0,0,29,0.0
4,13,9464.692843341521,728.0532956416555,0.5426713999913773,True,31,283,13,0,0,belief,720034,13,True,directional_layers_safe,7740.692843341521,244.0,1415.0,39.0,26.0,0,0,0,0,13,25,0,0,0.4092332000291208
4,13,9686.176709105888,745.0905160850683,0.3288580000080401,True,31,288,14,1,1,scan,720034,13,True,directional_layers_safe,7934.17670910589,244.0,1440.0,42.0,26.0,0,0,0,0,12,0,0,0,0.0
4,13,9464.692843341521,728.0532956416555,0.917324699999881,True,31,283,13,0,0,combined,720034,13,True,directional_layers_safe,7740.692843341521,244.0,1415.0,39.0,26.0,0,0,0,0,13,25,0,29,0.4149323000165168
4,13,11263.207552656235,866.4005809735565,0.14897710000514053,True,31,353,27,14,2,original,720035,13,True,,,,,,,,,,,,,,,
4,13,9989.006703991734,768.3851310762873,0.5707303999952273,True,31,355,38,25,3,reference,720035,13,True,directional_layers_safe,7758.006703991735,316.0,1775.0,114.0,26.0,0,0,0,0,10,,,,
4,13,9989.006703991734,768.3851310762873,1.035086699994281,True,31,355,38,25,3,route,720035,13,True,directional_layers_safe,7758.006703991735,316.0,1775.0,114.0,26.0,0,0,0,0,10,0,0,29,0.0
4,13,10126.526518769611,778.9635783668932,0.9475219000014476,True,31,361,33,20,2,belief,720035,13,True,directional_layers_safe,7880.526518769615,316.0,1805.0,99.0,26.0,0,0,0,0,11,32,1,0,0.5370414000062738
4,13,9973.264886226412,767.1742220174164,0.6854872999974759,True,31,355,32,19,3,scan,720035,13,True,directional_layers_safe,7760.264886226414,316.0,1775.0,96.0,26.0,0,0,0,0,10,0,0,0,0.0
4,13,10126.526518769611,778.9635783668932,1.447925700005726,True,31,361,33,20,2,combined,720035,13,True,directional_layers_safe,7880.526518769615,316.0,1805.0,99.0,26.0,0,0,0,0,11,32,1,29,0.5422147000354016
4,10,10796.521684966601,1079.6521684966601,0.12128099999972619,True,31,424,10,0,0,original,720036,10,True,,,,,,,,,,,,,,,
4,10,9892.222934005838,989.2222934005838,0.27484610000101384,True,31,393,39,29,1,reference,720036,10,True,directional_layers_safe,7434.222934005843,356.0,1965.0,117.0,20.0,0,0,0,0,9,,,,
4,10,9893.414793314132,989.3414793314132,0.7508084000000963,True,31,393,39,29,1,route,720036,10,True,directional_layers_safe,7435.414793314135,356.0,1965.0,117.0,20.0,0,0,0,0,9,0,0,29,0.0
4,10,9565.423263685803,956.5423263685803,0.42473130000871606,True,31,389,10,0,0,belief,720036,10,True,directional_layers_safe,7214.423263685805,356.0,1945.0,30.0,20.0,0,0,0,0,10,19,0,0,0.32103030002326705
4,10,9892.222934005838,989.2222934005838,0.3113874999980908,True,31,393,39,29,1,scan,720036,10,True,directional_layers_safe,7434.222934005843,356.0,1965.0,117.0,20.0,0,0,0,0,9,0,0,0,0.0
4,10,9538.44848859004,953.8448488590041,0.906349600001704,True,31,389,10,0,0,combined,720036,10,True,directional_layers_safe,7187.448488590039,356.0,1945.0,30.0,20.0,0,0,0,0,10,19,0,29,0.32538329997623805
4,16,6644.978697632178,415.31116860201115,0.19108289999712724,True,15,181,43,27,3,original,720037,16,True,,,,,,,,,,,,,,,
4,16,7820.670170841927,488.7918856776204,0.5441672000015387,True,19,213,38,22,3,reference,720037,16,True,directional_layers_safe,6430.6701708419205,179.0,1065.0,114.0,32.0,0,0,0,0,13,,,,
4,16,5975.553330791413,373.4720831744633,0.8023160000011558,True,12,176,33,17,3,route,720037,16,True,directional_layers_safe,4814.553330791415,150.0,880.0,99.0,32.0,0,0,0,0,13,0,0,12,0.0
4,16,8134.427433953291,508.4017146220807,1.178536499995971,True,19,219,37,21,2,belief,720037,16,True,directional_layers_safe,6717.427433953291,179.0,1095.0,111.0,32.0,0,0,0,0,14,44,0,0,0.6886624999606283
4,16,7778.230988054629,486.1394367534143,0.6356330999988131,True,19,213,26,10,3,scan,720037,16,True,directional_layers_safe,6424.230988054627,179.0,1065.0,78.0,32.0,0,0,0,0,13,0,0,0,0.0
4,16,6497.0255671926425,406.06409794954016,1.5318410999898333,True,12,184,22,6,2,combined,720037,16,True,directional_layers_safe,5329.025567192643,150.0,920.0,66.0,32.0,0,0,0,0,14,45,0,12,0.7036991000059061
4,14,11098.394956260383,792.7424968757416,0.18541499999992084,True,31,313,14,0,0,original,720038,14,True,,,,,,,,,,,,,,,
4,14,9830.299563434619,702.1642545310442,0.1367787000053795,True,31,295,14,0,0,reference,720038,14,True,directional_layers_safe,8032.29956343462,253.0,1475.0,42.0,28.0,0,0,0,0,14,,,,
4,14,9621.013764883613,687.2152689202582,0.548508200008655,True,31,310,14,0,0,route,720038,14,True,directional_layers_safe,7731.013764883611,270.0,1550.0,42.0,28.0,0,0,0,0,14,0,0,30,0.0
4,14,9747.895015147402,696.2782153676716,0.604762999995728,True,31,294,14,0,0,belief,720038,14,True,directional_layers_safe,7954.895015147404,253.0,1470.0,42.0,28.0,0,0,0,0,14,32,0,0,0.4544148000277346
4,14,9830.299563434619,702.1642545310442,0.13415269998949952,True,31,295,14,0,0,scan,720038,14,True,directional_layers_safe,8032.29956343462,253.0,1475.0,42.0,28.0,0,0,0,0,14,0,0,0,0.0
4,14,9602.937351225939,685.9240965161385,0.979660299999523,True,31,309,14,0,0,combined,720038,14,True,directional_layers_safe,7717.937351225938,270.0,1545.0,42.0,28.0,0,0,0,0,14,30,0,30,0.42433300001721364
4,16,8134.851618771159,508.42822617319746,0.20573620000504889,True,17,247,46,30,3,original,720039,16,True,,,,,,,,,,,,,,,
4,16,9530.166319024756,595.6353949390473,0.46814870000525843,True,29,241,31,15,2,reference,720039,16,True,directional_layers_safe,8004.166319024761,196.0,1205.0,93.0,32.0,0,0,0,0,14,,,,
4,16,9378.373998627081,586.1483749141926,0.8191831000003731,True,28,234,31,15,2,route,720039,16,True,directional_layers_safe,7892.373998627087,191.0,1170.0,93.0,32.0,0,0,0,0,14,0,0,28,0.0
4,16,9401.63837714701,587.6023985716881,0.8872540000011213,True,29,242,26,10,1,belief,720039,16,True,directional_layers_safe,7885.638377147013,196.0,1210.0,78.0,32.0,0,0,0,0,15,38,1,0,0.5832062999979826
4,16,9505.849450208127,594.1155906380079,0.5429660999943735,True,29,241,24,8,2,scan,720039,16,True,directional_layers_safe,8000.849450208131,196.0,1205.0,72.0,32.0,0,0,0,0,14,0,0,0,0.0
4,16,9263.324360307359,578.9577725192099,1.2414073999971151,True,28,236,26,10,1,combined,720039,16,True,directional_layers_safe,7782.324360307361,191.0,1180.0,78.0,32.0,0,0,0,0,15,38,1,28,0.5785915000014938
4,16,7880.51762929371,492.5323518308569,0.20732739999948535,True,20,200,29,13,2,original,720040,16,True,,,,,,,,,,,,,,,
4,16,9601.06316197361,600.0664476233507,0.46332019999681506,True,28,253,66,50,2,reference,720040,16,True,directional_layers_safe,7895.063161973608,211.0,1265.0,198.0,32.0,0,0,0,0,14,,,,
4,16,9413.768261740226,588.3605163587641,0.6410207000008086,True,28,245,28,12,1,route,720040,16,True,directional_layers_safe,7875.768261740224,197.0,1225.0,84.0,32.0,0,0,0,0,15,0,0,28,0.0
4,16,9368.890045087146,585.5556278179466,0.8448428999981843,True,28,257,26,10,1,belief,720040,16,True,directional_layers_safe,7762.890045087146,211.0,1285.0,78.0,32.0,0,0,0,0,15,39,0,0,0.5476108000439126
4,16,9638.056835479663,602.378552217479,0.5370350000011967,True,28,253,63,47,2,scan,720040,16,True,directional_layers_safe,7941.0568354796615,211.0,1265.0,189.0,32.0,0,0,0,0,14,0,0,0,0.0
4,16,7034.215727929901,439.6384829956188,1.2272698000015225,True,18,205,28,12,1,combined,720040,16,True,directional_layers_safe,5723.215727929902,170.0,1025.0,84.0,32.0,0,0,0,0,15,39,0,18,0.5769613000011304
4,13,11201.634125066477,861.6641634666521,0.16438560000096913,True,31,345,27,14,2,original,720041,13,True,,,,,,,,,,,,,,,
4,13,9750.542975562903,750.0417673509926,0.43185349999112077,True,31,318,22,9,2,reference,720041,13,True,directional_layers_safe,7790.542975562911,278.0,1590.0,66.0,26.0,0,0,0,0,11,,,,
4,13,9521.337428456587,732.4105714197375,0.8610731000080705,True,31,315,22,9,2,route,720041,13,True,directional_layers_safe,7579.337428456586,275.0,1575.0,66.0,26.0,0,0,0,0,11,0,0,30,0.0
4,13,10329.476458240995,794.5751121723843,0.8942043999995803,True,31,316,33,20,2,belief,720041,13,True,directional_layers_safe,8351.476458240995,273.0,1580.0,99.0,26.0,0,0,0,0,11,29,1,0,0.45934590001706965
4,13,10744.25585015537,826.4812192427208,0.5010727000044426,True,31,318,103,90,2,scan,720041,13,True,directional_layers_safe,8541.255850155449,278.0,1590.0,309.0,26.0,0,0,0,0,11,0,0,0,0.0
4,13,11520.606489716838,886.2004992089876,1.5117414999986067,True,31,329,111,98,2,combined,720041,13,True,directional_layers_safe,9236.606489716856,280.0,1645.0,333.0,26.0,0,0,0,0,11,34,1,27,0.5384871000278508
4,12,11156.438597474216,929.7032164561847,0.1912294999929145,True,31,367,12,0,0,original,720042,12,True,,,,,,,,,,,,,,,
4,12,10170.107243427947,847.5089369523289,0.13213090000499506,True,31,312,12,0,0,reference,720042,12,True,directional_layers_safe,8279.107243427949,271.0,1560.0,36.0,24.0,0,0,0,0,12,,,,
4,12,10236.312611700276,853.0260509750229,0.5296522999997251,True,31,320,12,0,0,route,720042,12,True,directional_layers_safe,8298.312611700276,278.0,1600.0,36.0,24.0,0,0,0,0,12,0,0,29,0.0
4,12,10184.907244258664,848.7422703548887,0.5299915000068722,True,31,310,12,0,0,belief,720042,12,True,directional_layers_safe,8303.907244258666,271.0,1550.0,36.0,24.0,0,0,0,0,12,26,0,0,0.38924390004831366
4,12,10170.107243427947,847.5089369523289,0.1340727000060724,True,31,312,12,0,0,scan,720042,12,True,directional_layers_safe,8279.107243427949,271.0,1560.0,36.0,24.0,0,0,0,0,12,0,0,0,0.0
4,12,10214.200370588542,851.1833642157118,0.9415364999877056,True,31,318,12,0,0,combined,720042,12,True,directional_layers_safe,8286.200370588544,278.0,1590.0,36.0,24.0,0,0,0,0,12,26,0,29,0.3987658999976702
4,12,10233.08927202779,852.7574393356491,0.1620939999993425,True,31,345,12,0,0,original,720043,12,True,,,,,,,,,,,,,,,
4,12,10444.232753172213,870.3527294310178,0.29095049999887124,True,31,341,25,13,1,reference,720043,12,True,directional_layers_safe,8347.232753172215,293.0,1705.0,75.0,24.0,0,0,0,0,11,,,,
4,12,10389.81425285893,865.8178544049109,0.7257796999911079,True,31,337,25,13,1,route,720043,12,True,directional_layers_safe,8313.814252858934,292.0,1685.0,75.0,24.0,0,0,0,0,11,0,0,29,0.0
4,12,10665.67093456496,888.8059112137466,0.8555234000086784,True,31,347,26,14,1,belief,720043,12,True,directional_layers_safe,8535.67093456496,293.0,1735.0,78.0,24.0,0,0,0,0,11,39,0,0,0.5527179000055185
4,12,10444.232753172213,870.3527294310178,0.3370615000021644,True,31,341,25,13,1,scan,720043,12,True,directional_layers_safe,8347.232753172215,293.0,1705.0,75.0,24.0,0,0,0,0,11,0,0,0,0.0
4,12,10582.76651027276,881.8972091893967,1.2612197999987984,True,31,342,16,4,1,combined,720043,12,True,directional_layers_safe,8508.766510272762,292.0,1710.0,48.0,24.0,0,0,0,0,11,36,0,29,0.5109986000024946
4,11,10135.176047740068,921.3796407036425,0.129356799996458,True,31,368,11,0,0,original,720044,11,True,,,,,,,,,,,,,,,
4,11,10048.637395935022,913.5124905395475,0.10655389999737963,True,31,356,11,0,0,reference,720044,11,True,directional_layers_safe,7895.637395935023,318.0,1780.0,33.0,22.0,0,0,0,0,11,,,,
4,11,9902.867432804362,900.2606757094874,0.7378295999951661,True,31,350,12,1,1,route,720044,11,True,directional_layers_safe,7781.867432804361,313.0,1750.0,36.0,22.0,0,0,0,0,10,0,0,28,0.0
4,11,10134.195981681012,921.290543789183,0.49455760000273585,True,31,354,11,0,0,belief,720044,11,True,directional_layers_safe,7991.195981681014,318.0,1770.0,33.0,22.0,0,0,0,0,11,23,0,0,0.3792290000274079
4,11,10048.637395935022,913.5124905395475,0.10941049999382813,True,31,356,11,0,0,scan,720044,11,True,directional_layers_safe,7895.637395935023,318.0,1780.0,33.0,22.0,0,0,0,0,11,0,0,0,0.0
4,11,9926.31547964695,902.3923163315409,0.9481265000067651,True,31,348,11,0,0,combined,720044,11,True,directional_layers_safe,7818.315479646951,313.0,1740.0,33.0,22.0,0,0,0,0,11,22,0,28,0.36961619996873196
4,13,10190.644328380917,783.8957175677629,0.18630649999249727,True,31,305,17,4,1,original,720045,13,True,,,,,,,,,,,,,,,
4,13,10486.242668991654,806.6340514608964,0.4661851000128081,True,31,296,70,57,2,reference,720045,13,True,directional_layers_safe,8519.242668991657,251.0,1480.0,210.0,26.0,0,0,0,0,11,,,,
