problem,complete,cleared,virtual_time_s,mean_time_s,program_time_s,stations_visited,scheduling_policy,measure,clear,failed_clear,fallback,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points,skipped_known_measurements,route_replans,negative_observations,negative_region_fallbacks,negative_constraints,ring_activated,coverage_sites_cancelled,strategy,coverage_layout,q3_ring_guard,normal_exit,max_step_time_error_s,provenance,seed,total,ratio,spacing,error,directional
3,True,11,3679.8264125192977,334.5296738653907,0.8911186000041198,7,joint_route,125,11,0,0,2885.8264125192973,114.0,625.0,33.0,22.0,299,11,3,16,11,10,14,False,0,0,0,0,integrated,original,off,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482036,11,1.0,950.0,fixed,0
3,True,14,3805.79596265855,271.84256876132497,0.8824834999977611,7,joint_route,121,14,0,0,3018.79596265855,112.0,605.0,42.0,28.0,344,14,0,18,14,8,19,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482037,14,1.0,950.0,fixed,0
3,True,16,4111.266842008043,256.95417762550267,1.0172249999886844,7,joint_route,126,16,0,0,3288.2668420080427,113.0,630.0,48.0,32.0,403,16,4,33,12,8,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482038,16,1.0,950.0,fixed,0
3,True,12,3894.0175125856426,324.5014593821369,0.6834388999996008,7,joint_route,114,12,0,0,3158.0175125856426,106.0,570.0,36.0,24.0,283,12,0,4,12,0,14,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482039,12,1.0,950.0,fixed,0
3,True,11,3553.8058810629254,323.0732619148114,0.6767567000060808,7,joint_route,124,11,0,0,2763.8058810629254,115.0,620.0,33.0,22.0,251,11,1,8,10,0,12,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482040,11,1.0,950.0,fixed,0
3,True,16,3559.8486607796776,222.49054129872985,1.068060500008869,6,joint_route,106,16,0,0,2851.8486607796776,98.0,530.0,48.0,32.0,373,16,0,10,15,1,21,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482041,16,1.0,950.0,fixed,0
3,True,13,3788.8184515996427,291.4475731999725,0.8682977999997092,7,joint_route,124,13,0,0,2987.8184515996422,116.0,620.0,39.0,26.0,274,13,3,17,12,3,16,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482042,13,1.0,950.0,fixed,0
3,True,12,3370.7118053688155,280.8926504474013,0.7481517999985954,7,joint_route,117,12,0,0,2614.7118053688164,111.0,585.0,36.0,24.0,263,12,0,19,12,3,17,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482043,12,1.0,950.0,fixed,0
3,True,15,3770.194122818407,251.34627485456045,1.0908873000007588,7,joint_route,120,15,0,0,2985.194122818407,110.0,600.0,45.0,30.0,364,15,0,23,15,4,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482044,15,1.0,950.0,fixed,0
3,True,15,3652.5703488744566,243.50468992496377,0.9691983999946387,7,joint_route,104,15,0,0,2962.5703488744566,95.0,520.0,45.0,30.0,316,15,0,18,15,5,20,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482045,15,1.0,950.0,fixed,0
3,True,15,3575.922769347267,238.3948512898178,0.9186833999992814,7,joint_route,104,15,0,0,2884.922769347268,96.0,520.0,45.0,30.0,319,15,4,11,15,16,17,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482046,15,1.0,950.0,fixed,0
3,True,15,3480.9333440348714,232.0622229356581,0.9646776000008686,7,joint_route,102,15,0,0,2801.933344034872,94.0,510.0,45.0,30.0,354,15,0,22,15,9,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482047,15,1.0,950.0,fixed,0
3,True,14,3633.793448046618,259.5566748604727,1.055523799994262,7,joint_route,121,14,0,0,2850.793448046618,108.0,605.0,42.0,28.0,342,14,2,17,14,3,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482048,14,1.0,950.0,fixed,0
3,True,10,3543.163974350337,354.3163974350337,0.6970655000041006,7,joint_route,122,10,0,0,2769.1639743503374,114.0,610.0,30.0,20.0,214,10,2,0,10,0,8,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482049,10,1.0,950.0,fixed,0
3,True,14,3486.0377018031627,249.0026929859402,0.9221417000080692,7,joint_route,111,14,0,0,2759.0377018031627,102.0,555.0,42.0,28.0,331,14,1,13,14,3,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482050,14,1.0,950.0,fixed,0
3,True,14,3569.6932786073608,254.9780913290972,0.19542969999019988,7,joint_route,125,14,0,0,2759.6932786073617,115.0,625.0,42.0,28.0,329,14,1,12,13,5,19,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482051,14,1.0,950.0,fixed,0
3,True,11,3875.2524990571487,352.29568173246804,0.18096979999972973,7,joint_route,130,11,0,0,3050.2524990571487,120.0,650.0,33.0,22.0,274,11,1,6,11,2,14,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482052,11,1.0,950.0,fixed,0
3,True,13,3769.998786378117,289.99990664447057,0.18298719999438617,7,joint_route,124,13,0,0,2968.998786378117,116.0,620.0,39.0,26.0,274,13,3,17,12,1,16,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482053,13,1.0,950.0,fixed,0
3,True,14,3699.015283450453,264.21537738931806,0.23885490000247955,7,joint_route,118,14,0,0,2929.015283450453,110.0,590.0,42.0,28.0,322,14,3,29,14,6,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482054,14,1.0,950.0,fixed,0
3,True,10,3317.576878460661,331.7576878460661,0.13024640000367071,7,joint_route,123,10,0,0,2535.576878460661,117.0,615.0,30.0,20.0,204,10,2,4,10,0,10,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482055,10,1.0,950.0,fixed,0
3,True,10,3779.384043577593,377.9384043577593,0.15297160000773147,7,joint_route,123,10,0,0,3000.384043577592,114.0,615.0,30.0,20.0,251,10,1,8,8,2,13,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482056,10,1.0,950.0,fixed,0
3,True,16,4191.51784659346,261.9698654120912,0.2562690999911865,7,joint_route,116,16,0,0,3425.5178465934587,106.0,580.0,48.0,32.0,386,16,5,19,16,16,17,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482057,16,1.0,950.0,fixed,0
3,True,12,3448.054814497509,287.33790120812574,0.16847779999079648,7,joint_route,122,12,0,0,2663.054814497509,115.0,610.0,36.0,24.0,261,12,4,18,12,2,14,False,0,0,0,0,integrated,original,off,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482058,12,1.0,950.0,fixed,0
3,True,14,3457.9684029807227,246.99774307005163,0.20740980000118725,7,joint_route,127,14,0,0,2635.9684029807227,117.0,635.0,42.0,28.0,320,14,2,20,14,5,17,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482059,14,1.0,950.0,fixed,0
3,True,12,3505.805126576503,292.1504272147086,0.20030309999128804,7,joint_route,111,12,0,0,2788.805126576503,102.0,555.0,36.0,24.0,308,12,0,17,12,3,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482060,12,1.0,950.0,fixed,0
3,True,15,3542.6920972654975,236.17947315103316,0.2204139999957988,7,joint_route,113,15,0,0,2798.692097265497,104.0,565.0,45.0,30.0,364,15,0,10,14,0,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482061,15,1.0,950.0,fixed,0
3,True,11,3838.1650126641343,348.92409206037587,0.1718032999924617,7,joint_route,124,11,0,0,3046.1650126641343,117.0,620.0,33.0,22.0,240,11,1,15,11,5,16,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482062,11,1.0,950.0,fixed,0
3,True,15,3667.498344100792,244.49988960671948,0.20432599999185186,7,joint_route,118,15,0,0,2889.4983441007926,113.0,590.0,45.0,30.0,306,15,1,19,15,2,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482063,15,1.0,950.0,fixed,0
3,True,16,3747.3772272005785,234.21107670003616,0.2554243999911705,7,joint_route,112,16,0,0,3006.3772272005785,101.0,560.0,48.0,32.0,402,16,1,24,14,14,20,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482064,16,1.0,950.0,fixed,0
3,True,11,3661.627245869287,332.87520416993516,0.14488089999940712,7,joint_route,117,11,0,0,2913.6272458692874,108.0,585.0,33.0,22.0,260,11,1,0,9,0,10,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482065,11,1.0,950.0,fixed,0
3,True,15,3636.928112206524,242.4618741471016,0.24136539999744855,7,joint_route,104,15,0,0,2946.928112206524,95.0,520.0,45.0,30.0,366,15,0,17,14,4,19,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482066,15,1.0,950.0,fixed,0
3,True,11,3820.002784309663,347.27298039178754,0.15035210001224186,7,joint_route,126,11,0,0,3018.0027843096636,117.0,630.0,33.0,22.0,260,11,1,4,11,0,12,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482067,11,1.0,950.0,fixed,0
3,True,15,3615.0071008278974,241.0004733885265,0.23202199999650475,7,joint_route,109,15,0,0,2894.007100827898,101.0,545.0,45.0,30.0,308,15,2,22,13,10,19,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482068,15,1.0,950.0,fixed,0
3,True,15,3464.2761485478086,230.95174323652057,0.22518910000508185,7,joint_route,118,15,0,0,2690.276148547808,109.0,590.0,45.0,30.0,353,15,3,21,13,3,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482069,15,1.0,950.0,fixed,0
3,True,10,3702.0192948995004,370.20192948995003,0.15719070000341162,7,joint_route,130,10,0,0,2880.0192948995013,122.0,650.0,30.0,20.0,237,10,1,16,10,3,14,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482070,10,1.0,950.0,fixed,0
3,True,11,3782.9716842367848,343.9065167487986,0.18054050000500865,7,joint_route,126,11,0,0,2982.971684236784,115.0,630.0,33.0,22.0,297,11,0,9,9,1,14,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482071,11,1.0,950.0,fixed,0
3,True,13,3331.4008063989613,256.2616004922278,0.21036820000153966,7,joint_route,107,13,0,0,2633.400806398962,98.0,535.0,39.0,26.0,319,13,0,13,13,2,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482072,13,1.0,950.0,fixed,0
3,True,12,3364.0236158725047,280.33530132270874,0.18909469999198336,7,joint_route,115,12,0,0,2621.0236158725043,108.0,575.0,36.0,24.0,263,12,1,17,12,5,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482073,12,1.0,950.0,fixed,0
3,True,12,3246.0488111224754,270.5040675935396,0.18965050000406336,7,joint_route,117,12,0,0,2492.048811122475,109.0,585.0,36.0,24.0,273,12,0,14,12,5,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482074,12,1.0,950.0,fixed,0
3,True,11,3670.705627954975,333.7005116322705,0.1670116000022972,7,joint_route,116,11,0,0,2926.705627954975,109.0,580.0,33.0,22.0,231,11,1,15,11,3,15,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482075,11,1.0,950.0,fixed,0
3,True,16,4062.7972994418133,253.92483121511333,0.25957319998997264,7,joint_route,116,16,0,0,3299.7972994418133,103.0,580.0,48.0,32.0,411,16,5,17,15,9,17,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482076,16,1.0,950.0,fixed,0
3,True,14,3459.6375224521366,247.11696588943832,0.2126146999944467,7,joint_route,119,14,0,0,2682.637522452136,112.0,595.0,42.0,28.0,308,14,1,14,13,2,18,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482077,14,1.0,950.0,fixed,0
3,True,14,3411.2094541844067,243.65781815602904,0.23139089999313,7,joint_route,112,14,0,0,2675.209454184407,106.0,560.0,42.0,28.0,307,14,0,19,14,2,19,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482078,14,1.0,950.0,fixed,0
3,True,15,3562.170235924944,237.47801572832958,0.2633477000053972,7,joint_route,125,15,0,0,2745.1702359249443,117.0,625.0,45.0,30.0,356,15,0,41,15,9,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482079,15,1.0,950.0,fixed,0
3,True,15,3939.7461330982346,262.649742206549,0.2865937999886228,7,joint_route,115,15,0,0,3183.746133098235,106.0,575.0,45.0,30.0,344,15,2,24,14,5,19,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482080,15,1.0,950.0,fixed,0
3,True,10,3642.5389162974657,364.2538916297466,0.13874489998852368,7,joint_route,119,10,0,0,2885.5389162974657,112.0,595.0,30.0,20.0,203,10,1,7,10,1,15,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482081,10,1.0,950.0,fixed,0
3,True,12,3570.8985610114432,297.5748800842869,0.19728419999592006,7,joint_route,124,12,0,0,2775.898561011443,115.0,620.0,36.0,24.0,273,12,2,6,10,1,14,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482082,12,1.0,950.0,fixed,0
3,True,16,3737.575280978402,233.59845506115013,0.2533225999941351,7,joint_route,106,16,0,0,3030.575280978402,97.0,530.0,48.0,32.0,354,16,1,19,16,4,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482083,16,1.0,950.0,fixed,0
3,True,16,3806.107957129717,237.8817473206073,0.2948395999992499,7,joint_route,125,16,0,0,2987.1079571297164,114.0,625.0,48.0,32.0,401,16,5,36,16,6,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482084,16,1.0,950.0,fixed,0
3,True,13,3871.0272284276807,297.77132526366773,0.1892500999965705,7,joint_route,120,13,0,0,3094.0272284276816,112.0,600.0,39.0,26.0,284,13,4,16,13,6,15,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482085,13,1.0,950.0,fixed,0
3,True,16,4203.982869712132,262.74892935700825,0.29450180000276305,6,joint_route,114,16,0,0,3452.982869712133,101.0,570.0,48.0,32.0,434,16,0,17,16,4,21,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482086,16,1.0,950.0,fixed,0
3,True,16,3668.446855752224,229.277928484514,0.2680486000026576,6,joint_route,103,16,0,0,2976.4468557522246,97.0,515.0,48.0,32.0,354,16,0,25,16,6,21,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482087,16,1.0,950.0,fixed,0
3,True,16,2895.5012090198984,180.96882556374365,0.23970409999310505,5,joint_route,92,16,0,0,2269.501209019899,86.0,460.0,48.0,32.0,361,16,0,11,15,1,19,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482088,16,1.0,950.0,fixed,0
3,True,12,3534.0889929622754,294.5074160801896,0.20165989999077283,7,joint_route,116,12,0,0,2789.088992962276,105.0,580.0,36.0,24.0,309,12,0,12,12,4,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482089,12,1.0,950.0,fixed,0
3,True,11,4026.805711333106,366.07324648482785,0.17980220000026748,7,joint_route,119,11,0,0,3268.805711333106,108.0,595.0,33.0,22.0,296,11,0,8,11,2,14,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482090,11,1.0,950.0,fixed,0
3,True,14,4034.2557433613597,288.16112452581143,0.23485310000251047,7,joint_route,119,14,0,0,3263.2557433613592,106.0,595.0,42.0,28.0,377,14,0,16,14,0,19,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482091,14,1.0,950.0,fixed,0
3,True,12,3574.521594072882,297.8767995060735,0.22486550000030547,7,joint_route,117,12,0,0,2819.521594072882,110.0,585.0,36.0,24.0,276,12,0,20,10,3,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482092,12,1.0,950.0,fixed,0
3,True,13,3731.3251438830007,287.0250110679231,0.21496579999802634,7,joint_route,116,13,0,0,2979.325143883001,107.0,580.0,39.0,26.0,319,13,0,13,13,3,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482093,13,1.0,950.0,fixed,0
3,True,10,3683.219396155718,368.3219396155718,0.1588119999942137,7,joint_route,122,10,0,0,2911.219396155718,112.0,610.0,30.0,20.0,241,10,3,13,9,6,13,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482094,10,1.0,950.0,fixed,0
3,True,11,3394.291184416213,308.5719258560194,0.1745933999918634,7,joint_route,126,11,0,0,2592.2911844162136,117.0,630.0,33.0,22.0,251,11,2,14,11,2,14,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482095,11,1.0,950.0,fixed,0
3,True,13,3745.539319115807,288.11840916275435,0.1977203999995254,7,joint_route,120,13,0,0,2970.539319115806,110.0,600.0,39.0,26.0,329,13,0,11,11,1,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482096,13,1.0,950.0,fixed,0
3,True,11,3338.376847050498,303.48880427731797,0.16466350000700913,7,joint_route,124,11,0,0,2546.376847050498,117.0,620.0,33.0,22.0,229,11,2,13,10,5,15,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482097,11,1.0,950.0,fixed,0
3,True,14,3349.23913443533,239.2313667453807,0.24200320000818465,7,joint_route,109,14,0,0,2634.2391344353296,100.0,545.0,42.0,28.0,321,14,1,20,11,3,17,False,0,0,0,0,integrated,original,off,True,2.2737367544323206e-13,LOCAL_SYNTHETIC,3482098,14,1.0,950.0,fixed,0
3,True,16,3700.7918154225226,231.29948846390766,0.2531974000012269,7,joint_route,106,16,0,0,2992.791815422523,98.0,530.0,48.0,32.0,354,16,1,22,16,10,21,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482099,16,1.0,950.0,fixed,0
3,True,10,3421.9276224207983,342.1927622420798,0.18544159999873955,7,joint_route,114,10,0,0,2696.9276224207983,105.0,570.0,30.0,20.0,249,10,2,10,9,6,14,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482100,10,1.0,950.0,fixed,0
3,True,12,3368.2162051687374,280.68468376406145,0.20986489999631885,7,joint_route,110,12,0,0,2657.2162051687374,101.0,550.0,36.0,24.0,275,12,1,10,12,3,17,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482101,12,1.0,950.0,fixed,0
3,True,16,3946.5617377594313,246.66010860996445,0.27971469999465626,7,joint_route,108,16,0,0,3230.5617377594313,96.0,540.0,48.0,32.0,399,16,1,13,16,3,19,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482102,16,1.0,950.0,fixed,0
3,True,10,3292.234618026063,329.22346180260627,0.29313489999913145,7,joint_route,123,10,0,0,2512.234618026064,115.0,615.0,30.0,20.0,230,10,1,14,10,2,14,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482103,10,1.0,950.0,fixed,0
3,True,10,3500.503906229613,350.05039062296134,0.32466630000271834,7,joint_route,118,10,0,0,2751.5039062296137,109.0,590.0,30.0,20.0,220,10,0,20,10,5,15,False,0,0,0,0,integrated,original,off,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482104,10,1.0,950.0,fixed,0
3,True,12,3893.568840319482,324.4640700266235,0.230406500006211,7,joint_route,128,12,0,0,3074.568840319482,119.0,640.0,36.0,24.0,286,12,3,17,12,3,15,False,0,0,0,0,integrated,original,off,True,4.547473508864641e-13,LOCAL_SYNTHETIC,3482105,12,1.0,950.0,fixed,0
3,True,12,3561.8862527078313,296.8238543923193,0.26232680000248365,7,joint_route,132,12,0,0,2719.8862527078318,122.0,660.0,36.0,24.0,298,12,1,17,11,1,16,False,0,0,0,0,integrated,original,off,True,1.1368683772161603e-13,LOCAL_SYNTHETIC,3482106,12,1.0,950.0,fixed,0
3,True,12,3394.017907738646,282.8348256448872,0.20114589999138843,7,joint_route,115,12,0,0,2653.017907738646,106.0,575.0,36.0,24.0,296,12,0,11,12,2,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482107,12,1.0,950.0,fixed,0
3,True,11,3313.249339361998,301.2044853965453,0.1520130999997491,7,joint_route,121,11,0,0,2538.249339361998,115.0,605.0,33.0,22.0,218,11,2,16,11,8,15,False,0,0,0,0,integrated,original,off,True,5.684341886080802e-14,LOCAL_SYNTHETIC,3482108,11,1.0,950.0,fixed,0
3,True,12,3230.0985526837485,269.17487939031236,0.16613350000989158,7,joint_route,120,12,0,0,2455.0985526837476,115.0,600.0,36.0,24.0,239,12,1,12,11,2,16,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482109,12,1.0,950.0,fixed,0
3,True,16,3403.6481274402454,212.72800796501534,0.22846310000750236,6,joint_route,95,16,0,0,2761.6481274402454,87.0,475.0,48.0,32.0,363,16,0,14,15,2,21,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482110,16,1.0,950.0,fixed,0
3,True,15,3923.482722806384,261.56551485375894,0.24725780000153463,7,joint_route,104,15,0,0,3232.482722806385,96.0,520.0,45.0,30.0,354,15,0,16,15,3,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482111,15,1.0,950.0,fixed,0
3,True,15,3999.8743443818416,266.6582896254561,0.2878721000015503,7,joint_route,110,15,0,0,3272.8743443818416,102.0,550.0,45.0,30.0,355,15,0,21,15,2,20,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482112,15,1.0,950.0,fixed,0
3,True,12,3477.7589154215457,289.8132429517955,0.19133070000680164,7,joint_route,121,12,0,0,2700.758915421545,112.0,605.0,36.0,24.0,273,12,5,13,11,14,13,False,0,0,0,0,integrated,original,off,True,0.0,LOCAL_SYNTHETIC,3482113,12,1.0,950.0,fixed,0
